item_type,holding_cost,asl,item_code,orig_item,penalty_cost
Raw Material,0.0,37,3135,3135,0.0
Raw Material,0.0,122,2221,2221,0.0
Raw Material,0.0,122,2221,2221,0.0
Raw Material,0.0,122,2221,2221,0.0
Raw Material,0.0,122,2221,2221,0.0
Raw Material,0.0,37,3136,3136,0.0
Raw Material,0.0,92,1570,1570,0.0
Raw Material,0.0,92,1570,1570,0.0
Raw Material,0.0,92,1570,1570,0.0
Raw Material,0.0,47,2482,2482,0.0
Raw Material,0.0,47,2482,2482,0.0
Raw Material,0.0,92,1027,1027,0.0
Raw Material,0.0,92,1027,1027,0.0
Raw Material,0.0,92,1027,1027,0.0
Raw Material,0.0,92,1174,1174,0.0
Raw Material,0.0,92,1174,1174,0.0
Raw Material,0.0,92,1174,1174,0.0
Raw Material,0.0,92,1174,1174,0.0
Raw Material,0.0,120,3426,3426,0.0
Raw Material,0.0,14,701,701,0.0
Raw Material,0.0,65,956,956,0.0
Raw Material,0.0,58,1692,1692,0.0
Raw Material,0.0,92,1206,1206,0.0
Raw Material,0.0,92,1206,1206,0.0
Raw Material,0.0,92,1206,1206,0.0
Raw Material,0.0,92,1206,1206,0.0
Raw Material,0.0,120,1694,1694,0.0
Raw Material,0.0,120,1694,1694,0.0
Raw Material,0.0,120,1694,1694,0.0
Raw Material,0.0,120,1772,1772,0.0
Raw Material,0.0,120,1772,1772,0.0
Raw Material,0.0,120,1772,1772,0.0
Raw Material,0.0,122,2223,2223,0.0
Raw Material,0.0,122,2223,2223,0.0
Raw Material,0.0,122,2223,2223,0.0
Raw Material,0.0,122,2223,2223,0.0
Raw Material,0.0,92,961,961,0.0
Raw Material,0.0,77,851,851,0.0
Raw Material,0.0,77,851,851,0.0
Order Only,0.002,30,77,77,2.0
Raw Material,0.0,88,2754,2754,0.0
Raw Material,0.0,360,2836,2836,0.0
Raw Material,0.0,39,4198,4198,0.0
Raw Material,0.0,86,895,895,0.0
Raw Material,0.0,142,2174,2174,0.0
Raw Material,0.0,142,2174,2174,0.0
Raw Material,0.0,142,2174,2174,0.0
Raw Material,0.0,360,2704,2704,0.0
Raw Material,0.0,92,2902,2902,0.0
Raw Material,0.0,92,2902,2902,0.0
Raw Material,0.0,92,1155,1155,0.0
Raw Material,0.0,92,1155,1155,0.0
Raw Material,0.0,92,1495,1495,0.0
Raw Material,0.0,92,1495,1495,0.0
Raw Material,0.0,122,2173,2173,0.0
Raw Material,0.0,122,2173,2173,0.0
Raw Material,0.0,122,2903,2903,0.0
Raw Material,0.0,92,1157,1157,0.0
Raw Material,0.0,92,1157,1157,0.0
Raw Material,0.0,92,1157,1157,0.0
Raw Material,0.0,62,71,71,0.0
Raw Material,0.0,58,1837,1837,0.0
Raw Material,0.0,360,3355,3355,0.0
Raw Material,0.0,114,2069,2069,0.0
Raw Material,0.0,114,2069,2069,0.0
Raw Material,0.0,32,2356,2356,0.0
Raw Material,0.0,92,1159,1159,0.0
Raw Material,0.0,122,2218,2218,0.0
Raw Material,0.0,122,2218,2218,0.0
Raw Material,0.0,122,2218,2218,0.0
Raw Material,0.0,122,2218,2218,0.0
Raw Material,0.0,86,1999,1999,0.0
Raw Material,0.0,86,1999,1999,0.0
Raw Material,0.0,62,697,697,0.0
Raw Material,0.0,122,2224,2224,0.0
Raw Material,0.0,182,1618,1618,0.0
Raw Material,0.0,86,2567,2567,0.0
Raw Material,0.0,86,2567,2567,0.0
Raw Material,0.0,86,2567,2567,0.0
Raw Material,0.0,47,2483,2483,0.0
Raw Material,0.0,86,962,962,0.0
Raw Material,0.0,86,962,962,0.0
Raw Material,0.0,360,2575,2575,0.0
Raw Material,0.0,360,2575,2575,0.0
Raw Material,0.0,360,2575,2575,0.0
Raw Material,0.0,360,3737,3737,0.0
Raw Material,0.0,360,3823,3823,0.0
Raw Material,0.0,86,897,897,0.0
Raw Material,0.0,182,3846,3846,0.0
Raw Material,0.0,302,3493,3493,0.0
Raw Material,0.0,302,3493,3493,0.0
Raw Material,0.0,302,3493,3493,0.0
Raw Material,0.0,302,3493,3493,0.0
Raw Material,0.0,87,1546,1546,0.0
Raw Material,0.0,87,1546,1546,0.0
Raw Material,0.0,87,1546,1546,0.0
Raw Material,0.0,87,1546,1546,0.0
Raw Material,0.0,58,648,648,0.0
Raw Material,0.0,120,1779,1779,0.0
Raw Material,0.0,120,1779,1779,0.0
Raw Material,0.0,120,1779,1779,0.0
Raw Material,0.0,120,1779,1779,0.0
Raw Material,0.0,169,2839,2839,0.0
Raw Material,0.0,122,2528,2528,0.0
Raw Material,0.0,122,2528,2528,0.0
Raw Material,0.0,122,2528,2528,0.0
Raw Material,0.0,121,1662,1662,0.0
Raw Material,0.0,121,1662,1662,0.0
Raw Material,0.0,121,1662,1662,0.0
Raw Material,0.0,30,3233,3233,0.0
Raw Material,0.0,37,3065,3065,0.0
Raw Material,0.0,152,3419,3419,0.0
Raw Material,0.0,142,1861,1861,0.0
Raw Material,0.0,142,1861,1861,0.0
Raw Material,0.0,142,1861,1861,0.0
Raw Material,0.0,142,1861,1861,0.0
Raw Material,0.0,73,2665,2665,0.0
Raw Material,0.0,30,3234,3234,0.0
Raw Material,0.0,30,3235,3235,0.0
Raw Material,0.0,122,1612,1612,0.0
Raw Material,0.0,122,1612,1612,0.0
Raw Material,0.0,122,1612,1612,0.0
Raw Material,0.0,92,2529,2529,0.0
Raw Material,0.0,92,2529,2529,0.0
Raw Material,0.0,122,869,869,0.0
Raw Material,0.0,44,676,676,0.0
Raw Material,0.0,30,3253,3253,0.0
Raw Material,0.0,92,2008,2008,0.0
Raw Material,0.0,92,2008,2008,0.0
Raw Material,0.0,92,2008,2008,0.0
Raw Material,0.0,92,2008,2008,0.0
Raw Material,0.0,360,749,749,0.0
Raw Material,0.0,86,3890,3890,0.0
Raw Material,0.0,122,1346,1346,0.0
Raw Material,0.0,122,1346,1346,0.0
Raw Material,0.0,122,1346,1346,0.0
Raw Material,0.0,122,2141,2141,0.0
Raw Material,0.0,122,2141,2141,0.0
Raw Material,0.0,122,2141,2141,0.0
Raw Material,0.0,122,3310,3310,0.0
Raw Material,0.0,122,2127,2127,0.0
Raw Material,0.0,122,2127,2127,0.0
Raw Material,0.0,122,2127,2127,0.0
Raw Material,0.0,181,2832,2832,0.0
Raw Material,0.0,181,2832,2832,0.0
Raw Material,0.0,181,2832,2832,0.0
Raw Material,0.0,122,3459,3459,0.0
Raw Material,0.0,122,3459,3459,0.0
Raw Material,0.0,122,3459,3459,0.0
Raw Material,0.0,122,3459,3459,0.0
Raw Material,0.0,121,1848,1848,0.0
Raw Material,0.0,121,1848,1848,0.0
Raw Material,0.0,121,1848,1848,0.0
Raw Material,0.0,87,938,938,0.0
Raw Material,0.0,87,938,938,0.0
Raw Material,0.0,87,938,938,0.0
Raw Material,0.0,87,1282,1282,0.0
Raw Material,0.0,87,1282,1282,0.0
Raw Material,0.0,87,1282,1282,0.0
Raw Material,0.0,87,1282,1282,0.0
Raw Material,0.0,120,1852,1852,0.0
Raw Material,0.0,120,1852,1852,0.0
Raw Material,0.0,120,1852,1852,0.0
Raw Material,0.0,120,1852,1852,0.0
Raw Material,0.0,100,2870,2870,0.0
Raw Material,0.0,100,2870,2870,0.0
Raw Material,0.0,100,2870,2870,0.0
Raw Material,0.0,100,3476,3476,0.0
Raw Material,0.0,100,3476,3476,0.0
Raw Material,0.0,114,1738,1738,0.0
Raw Material,0.0,114,1738,1738,0.0
Raw Material,0.0,242,196,196,0.0
Raw Material,0.0,47,3101,3101,0.0
Order Only,0.002,30,96,96,2.0
Type4 Component,0.003,30,575,575,3.0
Type4 Component,0.003,30,575,575,3.0
Type4 Component,0.003,30,575,575,3.0
Raw Material,0.0,58,649,649,0.0
Raw Material,0.0,91,1748,1748,0.0
Raw Material,0.0,91,1748,1748,0.0
Raw Material,0.0,91,1748,1748,0.0
Raw Material,0.0,122,1263,1263,0.0
Raw Material,0.0,122,1263,1263,0.0
Raw Material,0.0,122,1263,1263,0.0
Raw Material,0.0,122,1263,1263,0.0
Raw Material,0.0,92,650,650,0.0
Raw Material,0.0,92,650,650,0.0
Raw Material,0.0,47,3102,3102,0.0
Raw Material,0.0,32,3298,3298,0.0
Raw Material,0.0,92,966,966,0.0
Order Only,0.0,30,557,557,0.0
Raw Material,0.0,86,1665,1665,0.0
Raw Material,0.0,86,1665,1665,0.0
Raw Material,0.0,86,1665,1665,0.0
Raw Material,0.0,86,1665,1665,0.0
Raw Material,0.0,92,1288,1288,0.0
Raw Material,0.0,77,1891,1891,0.0
Raw Material,0.0,77,1891,1891,0.0
Raw Material,0.0,77,1891,1891,0.0
Raw Material,0.0,360,2774,2774,0.0
Raw Material,0.0,32,3267,3267,0.0
Type4 Component,0.003,30,577,577,3.0
Type4 Component,0.003,30,577,577,3.0
Type4 Component,0.003,30,577,577,3.0
Raw Material,0.0,37,3145,3145,0.0
Raw Material,0.0,37,3145,3145,0.0
Raw Material,0.0,100,1742,1742,0.0
Raw Material,0.0,100,1742,1742,0.0
Raw Material,0.0,100,1742,1742,0.0
Raw Material,0.0,92,3389,3389,0.0
Raw Material,0.0,92,3389,3389,0.0
Raw Material,0.0,92,3389,3389,0.0
Raw Material,0.0,92,3389,3389,0.0
Raw Material,0.0,103,3515,3515,0.0
Raw Material,0.0,103,3515,3515,0.0
Raw Material,0.0,103,3515,3515,0.0
Raw Material,0.0,170,3614,3614,0.0
Raw Material,0.0,170,3614,3614,0.0
Raw Material,0.0,360,3382,3382,0.0
Raw Material,0.0,360,3382,3382,0.0
Raw Material,0.0,360,3382,3382,0.0
Raw Material,0.0,127,3463,3463,0.0
Raw Material,0.0,127,3463,3463,0.0
Raw Material,0.0,127,3463,3463,0.0
Raw Material,0.0,86,1664,1664,0.0
Raw Material,0.0,86,1664,1664,0.0
Raw Material,0.0,86,1664,1664,0.0
Raw Material,0.0,92,1172,1172,0.0
Raw Material,0.0,360,2843,2843,0.0
Raw Material,0.0,122,1516,1516,0.0
Raw Material,0.0,122,1173,1173,0.0
Raw Material,0.0,122,3303,3303,0.0
Raw Material,0.0,92,1175,1175,0.0
Raw Material,0.0,92,1175,1175,0.0
Raw Material,0.0,92,1175,1175,0.0
Raw Material,0.0,32,2967,2967,0.0
Raw Material,0.0,92,994,994,0.0
Raw Material,0.0,62,2326,2326,0.0
Raw Material,0.0,92,1348,1348,0.0
Raw Material,0.0,92,1348,1348,0.0
Raw Material,0.0,92,1348,1348,0.0
Raw Material,0.0,92,1348,1348,0.0
Raw Material,0.0,92,1177,1177,0.0
Raw Material,0.0,92,1177,1177,0.0
Raw Material,0.0,92,1177,1177,0.0
Raw Material,0.0,92,1179,1179,0.0
Raw Material,0.0,73,2647,2647,0.0
Raw Material,0.0,73,2647,2647,0.0
Raw Material,0.0,73,2647,2647,0.0
Raw Material,0.0,65,2467,2467,0.0
Raw Material,0.0,144,3718,3718,0.0
Raw Material,0.0,100,1763,1763,0.0
Raw Material,0.0,100,1763,1763,0.0
Raw Material,0.0,100,1763,1763,0.0
Raw Material,0.0,100,1763,1763,0.0
Raw Material,0.0,58,2468,2468,0.0
Raw Material,0.0,58,2468,2468,0.0
Raw Material,0.0,58,2468,2468,0.0
Raw Material,0.0,122,2178,2178,0.0
Raw Material,0.0,122,2178,2178,0.0
Raw Material,0.0,87,1362,1362,0.0
Raw Material,0.0,87,1362,1362,0.0
Raw Material,0.0,87,1362,1362,0.0
Raw Material,0.0,87,1362,1362,0.0
Raw Material,0.0,65,2635,2635,0.0
Raw Material,0.0,65,2635,2635,0.0
Raw Material,0.0,65,2635,2635,0.0
Raw Material,0.0,170,3538,3538,0.0
Raw Material,0.0,170,3538,3538,0.0
Raw Material,0.0,170,3538,3538,0.0
Raw Material,0.0,170,3538,3538,0.0
Raw Material,0.0,44,2321,2321,0.0
Raw Material,0.0,64,436,436,0.0
Raw Material,0.0,64,436,436,0.0
Raw Material,0.0,122,2626,2626,0.0
Raw Material,0.0,122,2626,2626,0.0
Raw Material,0.0,122,2626,2626,0.0
Raw Material,0.0,37,2344,2344,0.0
Raw Material,0.0,170,3574,3574,0.0
Raw Material,0.0,100,2144,2144,0.0
Raw Material,0.0,62,3057,3057,0.0
Raw Material,0.0,92,2627,2627,0.0
Raw Material,0.0,92,2627,2627,0.0
Raw Material,0.0,92,2882,2882,0.0
Raw Material,0.0,92,2882,2882,0.0
Raw Material,0.0,92,1423,1423,0.0
Raw Material,0.0,92,1423,1423,0.0
Raw Material,0.0,92,1423,1423,0.0
Raw Material,0.0,32,3058,3058,0.0
Raw Material,0.0,86,1313,1313,0.0
Raw Material,0.0,86,1313,1313,0.0
Raw Material,0.0,86,1313,1313,0.0
Raw Material,0.0,86,1313,1313,0.0
Raw Material,0.0,360,3827,3827,0.0
Raw Material,0.0,122,3308,3308,0.0
Raw Material,0.0,122,970,970,0.0
Raw Material,0.0,122,970,970,0.0
Raw Material,0.0,122,2229,2229,0.0
Raw Material,0.0,122,2229,2229,0.0
Raw Material,0.0,122,2229,2229,0.0
Raw Material,0.0,122,2229,2229,0.0
Raw Material,0.0,32,3059,3059,0.0
Raw Material,0.0,360,3828,3828,0.0
Raw Material,0.0,121,1781,1781,0.0
Raw Material,0.0,42,2935,2935,0.0
Raw Material,0.0,102,1643,1643,0.0
Raw Material,0.0,102,1643,1643,0.0
Raw Material,0.0,102,1643,1643,0.0
Raw Material,0.0,32,3110,3110,0.0
Raw Material,0.0,122,1983,1983,0.0
Raw Material,0.0,122,1983,1983,0.0
Raw Material,0.0,37,3111,3111,0.0
Raw Material,0.0,92,906,906,0.0
Raw Material,0.0,92,906,906,0.0
Raw Material,0.0,92,906,906,0.0
Raw Material,0.0,92,906,906,0.0
Raw Material,0.0,360,2751,2751,0.0
Raw Material,0.0,360,2751,2751,0.0
Raw Material,0.0,360,2751,2751,0.0
Raw Material,0.0,120,1782,1782,0.0
Raw Material,0.0,120,1782,1782,0.0
Raw Material,0.0,120,1782,1782,0.0
Raw Material,0.0,120,1782,1782,0.0
Raw Material,0.0,122,981,981,0.0
Raw Material,0.0,72,2327,2327,0.0
Raw Material,0.0,37,2926,2926,0.0
Raw Material,0.0,72,2328,2328,0.0
Raw Material,0.0,92,1535,1535,0.0
Raw Material,0.0,92,882,882,0.0
Raw Material,0.0,92,882,882,0.0
Raw Material,0.0,92,882,882,0.0
Raw Material,0.0,87,1357,1357,0.0
Raw Material,0.0,122,1181,1181,0.0
Raw Material,0.0,92,1363,1363,0.0
Raw Material,0.0,92,1363,1363,0.0
Raw Material,0.0,92,1363,1363,0.0
Raw Material,0.0,86,1347,1347,0.0
Raw Material,0.0,86,1347,1347,0.0
Raw Material,0.0,86,1347,1347,0.0
Raw Material,0.0,32,4151,4151,0.0
Raw Material,0.0,87,1355,1355,0.0
Raw Material,0.0,87,1355,1355,0.0
Raw Material,0.0,87,1355,1355,0.0
Raw Material,0.0,87,1355,1355,0.0
Raw Material,0.0,92,1183,1183,0.0
Raw Material,0.0,92,1183,1183,0.0
Raw Material,0.0,92,1183,1183,0.0
Raw Material,0.0,182,3872,3872,0.0
Raw Material,0.0,22,3293,3293,0.0
Raw Material,0.0,92,1185,1185,0.0
Raw Material,0.0,44,2299,2299,0.0
Raw Material,0.0,58,2553,2553,0.0
Raw Material,0.0,92,1186,1186,0.0
Raw Material,0.0,92,1186,1186,0.0
Raw Material,0.0,92,1186,1186,0.0
Raw Material,0.0,92,1186,1186,0.0
Raw Material,0.0,122,3591,3591,0.0
Raw Material,0.0,122,3591,3591,0.0
Raw Material,0.0,182,3873,3873,0.0
Raw Material,0.0,92,3337,3337,0.0
Normal,0.002,30,90,90,2.0
Raw Material,0.0,92,1375,1375,0.0
Raw Material,0.0,122,3592,3592,0.0
Raw Material,0.0,37,7,7,0.0
Raw Material,0.0,92,1192,1192,0.0
Raw Material,0.0,92,1192,1192,0.0
Raw Material,0.0,92,1192,1192,0.0
Raw Material,0.0,92,1192,1192,0.0
Raw Material,0.0,32,2362,2362,0.0
Raw Material,0.0,32,2362,2362,0.0
Raw Material,0.0,122,2182,2182,0.0
Raw Material,0.0,143,3415,3415,0.0
Raw Material,0.0,114,1799,1799,0.0
Raw Material,0.0,114,1799,1799,0.0
Raw Material,0.0,91,2023,2023,0.0
Raw Material,0.0,91,2023,2023,0.0
Raw Material,0.0,32,2990,2990,0.0
Raw Material,0.0,360,753,753,0.0
Raw Material,0.0,73,2648,2648,0.0
Raw Material,0.0,73,2648,2648,0.0
Raw Material,0.0,73,2648,2648,0.0
Raw Material,0.0,366,4143,4143,0.0
Raw Material,0.0,100,2871,2871,0.0
Raw Material,0.0,100,2871,2871,0.0
Raw Material,0.0,100,2871,2871,0.0
Raw Material,0.0,100,2872,2872,0.0
Raw Material,0.0,100,2872,2872,0.0
Raw Material,0.0,100,2872,2872,0.0
Raw Material,0.0,52,3089,3089,0.0
Raw Material,0.0,52,3089,3089,0.0
Order Only,0.001,30,3952,3952,1.0
Raw Material,0.0,360,2586,2586,0.0
Raw Material,0.0,360,2586,2586,0.0
Raw Material,0.0,360,2586,2586,0.0
Raw Material,0.0,142,3486,3486,0.0
Raw Material,0.0,127,3487,3487,0.0
Raw Material,0.0,127,3487,3487,0.0
Raw Material,0.0,127,3487,3487,0.0
Order Only,0.005,30,197,197,5.0
Raw Material,0.0,86,1762,1762,0.0
Raw Material,0.0,86,1762,1762,0.0
Raw Material,0.0,86,1762,1762,0.0
Raw Material,0.0,120,1878,1878,0.0
Raw Material,0.0,120,1878,1878,0.0
Raw Material,0.0,120,1878,1878,0.0
Raw Material,0.0,120,1878,1878,0.0
Raw Material,0.0,92,908,908,0.0
Raw Material,0.0,102,1645,1645,0.0
Raw Material,0.0,102,1645,1645,0.0
Raw Material,0.0,102,1645,1645,0.0
Raw Material,0.0,47,2927,2927,0.0
Raw Material,0.0,91,1784,1784,0.0
Raw Material,0.0,91,1784,1784,0.0
Raw Material,0.0,91,1784,1784,0.0
Raw Material,0.0,91,1784,1784,0.0
Raw Material,0.0,122,1621,1621,0.0
Raw Material,0.0,37,3015,3015,0.0
Raw Material,0.0,120,2017,2017,0.0
Raw Material,0.0,120,2017,2017,0.0
Raw Material,0.0,120,1766,1766,0.0
Raw Material,0.0,120,1766,1766,0.0
Raw Material,0.0,120,1766,1766,0.0
Raw Material,0.0,120,1766,1766,0.0
Raw Material,0.0,120,1991,1991,0.0
Raw Material,0.0,120,1991,1991,0.0
Raw Material,0.0,92,1485,1485,0.0
Raw Material,0.0,37,2928,2928,0.0
Raw Material,0.0,86,1768,1768,0.0
Raw Material,0.0,86,1768,1768,0.0
Raw Material,0.0,86,1768,1768,0.0
Raw Material,0.0,86,1768,1768,0.0
Raw Material,0.0,86,3635,3635,0.0
Raw Material,0.0,86,3635,3635,0.0
Raw Material,0.0,86,3635,3635,0.0
Raw Material,0.0,86,3635,3635,0.0
Raw Material,0.0,37,2929,2929,0.0
Raw Material,0.0,37,2929,2929,0.0
Raw Material,0.0,37,2929,2929,0.0
Raw Material,0.0,92,1196,1196,0.0
Raw Material,0.0,92,1196,1196,0.0
Raw Material,0.0,92,1196,1196,0.0
Raw Material,0.0,87,1418,1418,0.0
Raw Material,0.0,87,1418,1418,0.0
Raw Material,0.0,87,1418,1418,0.0
Raw Material,0.0,87,1418,1418,0.0
Raw Material,0.0,92,1198,1198,0.0
Raw Material,0.0,92,1198,1198,0.0
Raw Material,0.0,92,1198,1198,0.0
Raw Material,0.0,92,1199,1199,0.0
Raw Material,0.0,92,1199,1199,0.0
Raw Material,0.0,92,1199,1199,0.0
Raw Material,0.0,92,1199,1199,0.0
Raw Material,0.0,122,1201,1201,0.0
Raw Material,0.0,77,853,853,0.0
Raw Material,0.0,77,853,853,0.0
Raw Material,0.0,77,853,853,0.0
Raw Material,0.0,32,3386,3386,0.0
Raw Material,0.0,62,2629,2629,0.0
Raw Material,0.0,92,1204,1204,0.0
Raw Material,0.0,92,1205,1205,0.0
Raw Material,0.0,92,1205,1205,0.0
Raw Material,0.0,360,2794,2794,0.0
Raw Material,0.0,86,1075,1075,0.0
Raw Material,0.0,86,1075,1075,0.0
Raw Material,0.0,86,1075,1075,0.0
Raw Material,0.0,86,1075,1075,0.0
Raw Material,0.0,122,3596,3596,0.0
Raw Material,0.0,122,3596,3596,0.0
Raw Material,0.0,122,3596,3596,0.0
Raw Material,0.0,122,3596,3596,0.0
Raw Material,0.0,32,2358,2358,0.0
Raw Material,0.0,32,2358,2358,0.0
Raw Material,0.0,122,3597,3597,0.0
Raw Material,0.0,73,2645,2645,0.0
Raw Material,0.0,73,2645,2645,0.0
Raw Material,0.0,73,2645,2645,0.0
Raw Material,0.0,73,2645,2645,0.0
Raw Material,0.0,122,1100,1100,0.0
Raw Material,0.0,122,1100,1100,0.0
Raw Material,0.0,122,1100,1100,0.0
Raw Material,0.0,122,1100,1100,0.0
Raw Material,0.0,122,2146,2146,0.0
Raw Material,0.0,114,3891,3891,0.0
Raw Material,0.0,122,3598,3598,0.0
Type4 Component,0.002,30,61,61,2.0
Raw Material,0.0,32,2970,2970,0.0
Raw Material,0.0,32,2971,2971,0.0
Raw Material,0.0,32,2972,2972,0.0
Raw Material,0.0,32,3091,3091,0.0
Raw Material,0.0,32,3091,3091,0.0
Raw Material,0.0,32,3091,3091,0.0
Raw Material,0.0,32,3091,3091,0.0
Raw Material,0.0,52,3092,3092,0.0
Raw Material,0.0,128,2796,2796,0.0
Raw Material,0.0,120,2015,2015,0.0
Raw Material,0.0,120,2015,2015,0.0
Raw Material,0.0,170,3447,3447,0.0
Order Only,0.001,30,3953,3953,1.0
Raw Material,0.0,92,2486,2486,0.0
Raw Material,0.0,88,2750,2750,0.0
Raw Material,0.0,92,1646,1646,0.0
Raw Material,0.0,47,2479,2479,0.0
Raw Material,0.0,47,2479,2479,0.0
Raw Material,0.0,47,2479,2479,0.0
Raw Material,0.0,47,2479,2479,0.0
Raw Material,0.0,86,2666,2666,0.0
Raw Material,0.0,92,899,899,0.0
Raw Material,0.0,122,2050,2050,0.0
Raw Material,0.0,122,2050,2050,0.0
Raw Material,0.0,122,2050,2050,0.0
Raw Material,0.0,87,1162,1162,0.0
Raw Material,0.0,87,1162,1162,0.0
Raw Material,0.0,87,1162,1162,0.0
Raw Material,0.0,87,1162,1162,0.0
Raw Material,0.0,86,914,914,0.0
Raw Material,0.0,86,914,914,0.0
Raw Material,0.0,86,914,914,0.0
Raw Material,0.0,86,914,914,0.0
Raw Material,0.0,360,3716,3716,0.0
Raw Material,0.0,77,852,852,0.0
Raw Material,0.0,77,852,852,0.0
Raw Material,0.0,77,852,852,0.0
Raw Material,0.0,92,915,915,0.0
Raw Material,0.0,92,915,915,0.0
Raw Material,0.0,62,2689,2689,0.0
Raw Material,0.0,92,1195,1195,0.0
Raw Material,0.0,92,1542,1542,0.0
Raw Material,0.0,92,1542,1542,0.0
Raw Material,0.0,47,2930,2930,0.0
Raw Material,0.0,92,917,917,0.0
Raw Material,0.0,152,2077,2077,0.0
Raw Material,0.0,152,2077,2077,0.0
Raw Material,0.0,152,2077,2077,0.0
Raw Material,0.0,104,2118,2118,0.0
Raw Material,0.0,86,944,944,0.0
Raw Material,0.0,92,1211,1211,0.0
Raw Material,0.0,92,1211,1211,0.0
Raw Material,0.0,122,1511,1511,0.0
Raw Material,0.0,96,3377,3377,0.0
Raw Material,0.0,96,3377,3377,0.0
Raw Material,0.0,96,3377,3377,0.0
Raw Material,0.0,92,1212,1212,0.0
Raw Material,0.0,92,1212,1212,0.0
Raw Material,0.0,86,1952,1952,0.0
Raw Material,0.0,360,3522,3522,0.0
Raw Material,0.0,360,3522,3522,0.0
Raw Material,0.0,360,3522,3522,0.0
Raw Material,0.0,360,3522,3522,0.0
Raw Material,0.0,226,3485,3485,0.0
Raw Material,0.0,226,3485,3485,0.0
Raw Material,0.0,77,857,857,0.0
Raw Material,0.0,77,857,857,0.0
Raw Material,0.0,77,857,857,0.0
Raw Material,0.0,77,857,857,0.0
Raw Material,0.0,92,1149,1149,0.0
Raw Material,0.0,92,1149,1149,0.0
Raw Material,0.0,92,1149,1149,0.0
Raw Material,0.0,92,1149,1149,0.0
Raw Material,0.0,23,4012,4012,0.0
Raw Material,0.0,23,4012,4012,0.0
Raw Material,0.0,23,4012,4012,0.0
Raw Material,0.0,23,4012,4012,0.0
Raw Material,0.0,32,3121,3121,0.0
Raw Material,0.0,120,1967,1967,0.0
Raw Material,0.0,120,1967,1967,0.0
Raw Material,0.0,120,1967,1967,0.0
Raw Material,0.0,120,1967,1967,0.0
Raw Material,0.0,182,3759,3759,0.0
Raw Material,0.0,92,1202,1202,0.0
Raw Material,0.0,92,1202,1202,0.0
Raw Material,0.0,92,1202,1202,0.0
Raw Material,0.0,92,1202,1202,0.0
Raw Material,0.0,120,1841,1841,0.0
Raw Material,0.0,120,1841,1841,0.0
Raw Material,0.0,120,1841,1841,0.0
Raw Material,0.0,120,1841,1841,0.0
Raw Material,0.0,120,1842,1842,0.0
Raw Material,0.0,120,1842,1842,0.0
Raw Material,0.0,120,1842,1842,0.0
Raw Material,0.0,120,1842,1842,0.0
Raw Material,0.0,152,2809,2809,0.0
Raw Material,0.0,152,2809,2809,0.0
Raw Material,0.0,152,2809,2809,0.0
Raw Material,0.0,108,2046,2046,0.0
Raw Material,0.0,86,1678,1678,0.0
Raw Material,0.0,86,1678,1678,0.0
Raw Material,0.0,86,1678,1678,0.0
Raw Material,0.0,86,1678,1678,0.0
Raw Material,0.0,170,3590,3590,0.0
Raw Material,0.0,22,3228,3228,0.0
Raw Material,0.0,92,2898,2898,0.0
Raw Material,0.0,62,2405,2405,0.0
Raw Material,0.0,37,2306,2306,0.0
Raw Material,0.0,92,1647,1647,0.0
Raw Material,0.0,120,1795,1795,0.0
Raw Material,0.0,120,1795,1795,0.0
Raw Material,0.0,120,1795,1795,0.0
Raw Material,0.0,120,1795,1795,0.0
Raw Material,0.0,122,2247,2247,0.0
Raw Material,0.0,92,1219,1219,0.0
Raw Material,0.0,92,1219,1219,0.0
Raw Material,0.0,92,922,922,0.0
Raw Material,0.0,92,922,922,0.0
Raw Material,0.0,92,922,922,0.0
Raw Material,0.0,120,1904,1904,0.0
Raw Material,0.0,120,1904,1904,0.0
Raw Material,0.0,120,1904,1904,0.0
Raw Material,0.0,120,1904,1904,0.0
Raw Material,0.0,86,1798,1798,0.0
Raw Material,0.0,86,1798,1798,0.0
Raw Material,0.0,22,3229,3229,0.0
Raw Material,0.0,86,900,900,0.0
Raw Material,0.0,86,900,900,0.0
Raw Material,0.0,86,900,900,0.0
Raw Material,0.0,37,2426,2426,0.0
Raw Material,0.0,240,3169,3169,0.0
Raw Material,0.0,114,2817,2817,0.0
Raw Material,0.0,62,833,833,0.0
Raw Material,0.0,65,974,974,0.0
Raw Material,0.0,86,1699,1699,0.0
Raw Material,0.0,86,1699,1699,0.0
Raw Material,0.0,86,1699,1699,0.0
Raw Material,0.0,100,1839,1839,0.0
Raw Material,0.0,100,1839,1839,0.0
Raw Material,0.0,100,1839,1839,0.0
Raw Material,0.0,92,1248,1248,0.0
Raw Material,0.0,92,1248,1248,0.0
Raw Material,0.0,92,1248,1248,0.0
Raw Material,0.0,32,3095,3095,0.0
Raw Material,0.0,32,3095,3095,0.0
Raw Material,0.0,30,4013,4013,0.0
Raw Material,0.0,30,4013,4013,0.0
Raw Material,0.0,30,4013,4013,0.0
Raw Material,0.0,92,1340,1340,0.0
Raw Material,0.0,92,1340,1340,0.0
Raw Material,0.0,92,1340,1340,0.0
Raw Material,0.0,92,1340,1340,0.0
Raw Material,0.0,360,2815,2815,0.0
Raw Material,0.0,42,3083,3083,0.0
