alter_cost,multiplier,priority_col,type,assembly,item_code1,item_code2,period,plant
0.0,1,1,interchange,,6835,6835,94,78
0.0,1,1,interchange,,6835,6835,94,78
0.0,1,1,interchange,,2939,2939,95,78
0.0,1,1,interchange,,2940,2940,95,78
0.0,1,1,interchange,,2795,2795,95,78
0.0,1,1,interchange,,2792,2792,95,78
0.0,1,1,interchange,,2794,2794,95,78
0.0,1,1,interchange,,3000,3000,95,78
0.0,1,1,interchange,,3232,3232,95,78
1.0,1,1,interchange,,6708,6708,95,78
0.0,1,1,interchange,,6708,6708,95,78
0.0,1,1,interchange,,6913,6913,95,78
0.0,1,1,interchange,,6913,6913,95,78
0.0,1,1,interchange,,6923,6923,95,78
0.0,1,1,interchange,,6923,6923,95,78
0.0,1,1,interchange,,7004,7004,95,78
0.0,1,1,interchange,,7004,7004,95,78
0.0,1,1,interchange,,7065,7065,95,78
0.0,1,1,interchange,,7065,7065,95,78
0.0,1,1,interchange,,7034,7034,95,78
0.0,1,1,interchange,,7034,7034,95,78
0.0,1,1,interchange,,6835,6835,95,78
0.0,1,1,interchange,,6835,6835,95,78
0.0,1,1,interchange,,2939,2939,96,78
0.0,1,1,interchange,,2940,2940,96,78
0.0,1,1,interchange,,2795,2795,96,78
0.0,1,1,interchange,,2792,2792,96,78
0.0,1,1,interchange,,2794,2794,96,78
0.0,1,1,interchange,,3000,3000,96,78
0.0,1,1,interchange,,3232,3232,96,78
1.0,1,1,interchange,,6708,6708,96,78
0.0,1,1,interchange,,6708,6708,96,78
0.0,1,1,interchange,,6913,6913,96,78
0.0,1,1,interchange,,6913,6913,96,78
0.0,1,1,interchange,,6923,6923,96,78
0.0,1,1,interchange,,6923,6923,96,78
0.0,1,1,interchange,,7004,7004,96,78
0.0,1,1,interchange,,7004,7004,96,78
0.0,1,1,interchange,,7065,7065,96,78
0.0,1,1,interchange,,7065,7065,96,78
0.0,1,1,interchange,,7034,7034,96,78
0.0,1,1,interchange,,7034,7034,96,78
0.0,1,1,interchange,,6835,6835,96,78
0.0,1,1,interchange,,6835,6835,96,78
0.0,1,1,interchange,,2939,2939,97,78
0.0,1,1,interchange,,2940,2940,97,78
0.0,1,1,interchange,,2795,2795,97,78
0.0,1,1,interchange,,2792,2792,97,78
0.0,1,1,interchange,,2794,2794,97,78
0.0,1,1,interchange,,3000,3000,97,78
0.0,1,1,interchange,,3232,3232,97,78
1.0,1,1,interchange,,6708,6708,97,78
0.0,1,1,interchange,,6708,6708,97,78
0.0,1,1,interchange,,6913,6913,97,78
0.0,1,1,interchange,,6913,6913,97,78
0.0,1,1,interchange,,6923,6923,97,78
0.0,1,1,interchange,,6923,6923,97,78
0.0,1,1,interchange,,7004,7004,97,78
0.0,1,1,interchange,,7004,7004,97,78
0.0,1,1,interchange,,7065,7065,97,78
0.0,1,1,interchange,,7065,7065,97,78
0.0,1,1,interchange,,7034,7034,97,78
0.0,1,1,interchange,,7034,7034,97,78
0.0,1,1,interchange,,6835,6835,97,78
0.0,1,1,interchange,,6835,6835,97,78
0.0,1,1,interchange,,2939,2939,98,78
0.0,1,1,interchange,,2940,2940,98,78
0.0,1,1,interchange,,2795,2795,98,78
0.0,1,1,interchange,,2792,2792,98,78
0.0,1,1,interchange,,2794,2794,98,78
0.0,1,1,interchange,,3000,3000,98,78
0.0,1,1,interchange,,3232,3232,98,78
1.0,1,1,interchange,,6708,6708,98,78
0.0,1,1,interchange,,6708,6708,98,78
0.0,1,1,interchange,,6913,6913,98,78
0.0,1,1,interchange,,6913,6913,98,78
0.0,1,1,interchange,,6923,6923,98,78
0.0,1,1,interchange,,6923,6923,98,78
0.0,1,1,interchange,,7004,7004,98,78
0.0,1,1,interchange,,7004,7004,98,78
0.0,1,1,interchange,,7065,7065,98,78
0.0,1,1,interchange,,7065,7065,98,78
0.0,1,1,interchange,,7034,7034,98,78
0.0,1,1,interchange,,7034,7034,98,78
0.0,1,1,interchange,,6835,6835,98,78
0.0,1,1,interchange,,6835,6835,98,78
0.0,1,1,interchange,,2939,2939,99,78
0.0,1,1,interchange,,2940,2940,99,78
0.0,1,1,interchange,,2795,2795,99,78
0.0,1,1,interchange,,2792,2792,99,78
0.0,1,1,interchange,,2794,2794,99,78
0.0,1,1,interchange,,3000,3000,99,78
0.0,1,1,interchange,,3232,3232,99,78
1.0,1,1,interchange,,6708,6708,99,78
0.0,1,1,interchange,,6708,6708,99,78
0.0,1,1,interchange,,6913,6913,99,78
0.0,1,1,interchange,,6913,6913,99,78
0.0,1,1,interchange,,6923,6923,99,78
0.0,1,1,interchange,,6923,6923,99,78
0.0,1,1,interchange,,7004,7004,99,78
0.0,1,1,interchange,,7004,7004,99,78
0.0,1,1,interchange,,7065,7065,99,78
0.0,1,1,interchange,,7065,7065,99,78
0.0,1,1,interchange,,7034,7034,99,78
0.0,1,1,interchange,,7034,7034,99,78
0.0,1,1,interchange,,6835,6835,99,78
0.0,1,1,interchange,,6835,6835,99,78
0.0,1,1,interchange,,2939,2939,100,78
0.0,1,1,interchange,,2940,2940,100,78
0.0,1,1,interchange,,2795,2795,100,78
0.0,1,1,interchange,,2792,2792,100,78
0.0,1,1,interchange,,2794,2794,100,78
0.0,1,1,interchange,,3000,3000,100,78
0.0,1,1,interchange,,3232,3232,100,78
1.0,1,1,interchange,,6708,6708,100,78
0.0,1,1,interchange,,6708,6708,100,78
0.0,1,1,interchange,,6913,6913,100,78
0.0,1,1,interchange,,6913,6913,100,78
0.0,1,1,interchange,,6923,6923,100,78
0.0,1,1,interchange,,6923,6923,100,78
0.0,1,1,interchange,,7004,7004,100,78
0.0,1,1,interchange,,7004,7004,100,78
0.0,1,1,interchange,,7065,7065,100,78
0.0,1,1,interchange,,7065,7065,100,78
0.0,1,1,interchange,,7034,7034,100,78
0.0,1,1,interchange,,7034,7034,100,78
0.0,1,1,interchange,,6835,6835,100,78
0.0,1,1,interchange,,6835,6835,100,78
0.0,1,1,interchange,,2939,2939,101,78
0.0,1,1,interchange,,2940,2940,101,78
0.0,1,1,interchange,,2795,2795,101,78
0.0,1,1,interchange,,2792,2792,101,78
0.0,1,1,interchange,,2794,2794,101,78
0.0,1,1,interchange,,3000,3000,101,78
0.0,1,1,interchange,,3232,3232,101,78
1.0,1,1,interchange,,6708,6708,101,78
0.0,1,1,interchange,,6708,6708,101,78
0.0,1,1,interchange,,6913,6913,101,78
0.0,1,1,interchange,,6913,6913,101,78
0.0,1,1,interchange,,6923,6923,101,78
0.0,1,1,interchange,,6923,6923,101,78
0.0,1,1,interchange,,7004,7004,101,78
0.0,1,1,interchange,,7004,7004,101,78
0.0,1,1,interchange,,7065,7065,101,78
0.0,1,1,interchange,,7065,7065,101,78
0.0,1,1,interchange,,7034,7034,101,78
0.0,1,1,interchange,,7034,7034,101,78
0.0,1,1,interchange,,6835,6835,101,78
0.0,1,1,interchange,,6835,6835,101,78
0.0,1,1,interchange,,2939,2939,108,78
0.0,1,1,interchange,,2940,2940,108,78
0.0,1,1,interchange,,2795,2795,108,78
0.0,1,1,interchange,,2792,2792,108,78
0.0,1,1,interchange,,2794,2794,108,78
0.0,1,1,interchange,,3000,3000,108,78
0.0,1,1,interchange,,3232,3232,108,78
1.0,1,1,interchange,,6708,6708,108,78
0.0,1,1,interchange,,6708,6708,108,78
0.0,1,1,interchange,,6913,6913,108,78
0.0,1,1,interchange,,6913,6913,108,78
0.0,1,1,interchange,,6923,6923,108,78
0.0,1,1,interchange,,6923,6923,108,78
0.0,1,1,interchange,,7004,7004,108,78
0.0,1,1,interchange,,7004,7004,108,78
0.0,1,1,interchange,,7065,7065,108,78
0.0,1,1,interchange,,7065,7065,108,78
0.0,1,1,interchange,,7034,7034,108,78
0.0,1,1,interchange,,7034,7034,108,78
0.0,1,1,interchange,,6835,6835,108,78
0.0,1,1,interchange,,6835,6835,108,78
0.0,1,1,interchange,,2939,2939,115,78
0.0,1,1,interchange,,2940,2940,115,78
0.0,1,1,interchange,,2795,2795,115,78
0.0,1,1,interchange,,2792,2792,115,78
0.0,1,1,interchange,,2794,2794,115,78
0.0,1,1,interchange,,3000,3000,115,78
0.0,1,1,interchange,,3232,3232,115,78
1.0,1,1,interchange,,6708,6708,115,78
0.0,1,1,interchange,,6708,6708,115,78
0.0,1,1,interchange,,6913,6913,115,78
0.0,1,1,interchange,,6913,6913,115,78
0.0,1,1,interchange,,6923,6923,115,78
0.0,1,1,interchange,,6923,6923,115,78
0.0,1,1,interchange,,7004,7004,115,78
0.0,1,1,interchange,,7004,7004,115,78
0.0,1,1,interchange,,7065,7065,115,78
0.0,1,1,interchange,,7065,7065,115,78
0.0,1,1,interchange,,7034,7034,115,78
0.0,1,1,interchange,,7034,7034,115,78
0.0,1,1,interchange,,6835,6835,115,78
0.0,1,1,interchange,,6835,6835,115,78
0.0,1,1,interchange,,2939,2939,122,78
0.0,1,1,interchange,,2940,2940,122,78
0.0,1,1,interchange,,2795,2795,122,78
0.0,1,1,interchange,,2792,2792,122,78
0.0,1,1,interchange,,2794,2794,122,78
0.0,1,1,interchange,,3000,3000,122,78
0.0,1,1,interchange,,3232,3232,122,78
1.0,1,1,interchange,,6708,6708,122,78
0.0,1,1,interchange,,6708,6708,122,78
0.0,1,1,interchange,,6913,6913,122,78
0.0,1,1,interchange,,6913,6913,122,78
0.0,1,1,interchange,,6923,6923,122,78
0.0,1,1,interchange,,6923,6923,122,78
0.0,1,1,interchange,,7004,7004,122,78
0.0,1,1,interchange,,7004,7004,122,78
0.0,1,1,interchange,,7065,7065,122,78
0.0,1,1,interchange,,7065,7065,122,78
0.0,1,1,interchange,,7034,7034,122,78
0.0,1,1,interchange,,7034,7034,122,78
0.0,1,1,interchange,,6835,6835,122,78
0.0,1,1,interchange,,6835,6835,122,78
0.0,1,1,interchange,,2939,2939,129,78
0.0,1,1,interchange,,2940,2940,129,78
0.0,1,1,interchange,,2795,2795,129,78
0.0,1,1,interchange,,2792,2792,129,78
0.0,1,1,interchange,,2794,2794,129,78
0.0,1,1,interchange,,3000,3000,129,78
0.0,1,1,interchange,,3232,3232,129,78
1.0,1,1,interchange,,6708,6708,129,78
0.0,1,1,interchange,,6708,6708,129,78
0.0,1,1,interchange,,6913,6913,129,78
0.0,1,1,interchange,,6913,6913,129,78
0.0,1,1,interchange,,6923,6923,129,78
0.0,1,1,interchange,,6923,6923,129,78
0.0,1,1,interchange,,7004,7004,129,78
0.0,1,1,interchange,,7004,7004,129,78
0.0,1,1,interchange,,7065,7065,129,78
0.0,1,1,interchange,,7065,7065,129,78
0.0,1,1,interchange,,7034,7034,129,78
0.0,1,1,interchange,,7034,7034,129,78
0.0,1,1,interchange,,6835,6835,129,78
0.0,1,1,interchange,,6835,6835,129,78
0.0,1,1,interchange,,2939,2939,136,78
0.0,1,1,interchange,,2940,2940,136,78
0.0,1,1,interchange,,2795,2795,136,78
0.0,1,1,interchange,,2792,2792,136,78
0.0,1,1,interchange,,2794,2794,136,78
0.0,1,1,interchange,,3000,3000,136,78
0.0,1,1,interchange,,3232,3232,136,78
1.0,1,1,interchange,,6708,6708,136,78
0.0,1,1,interchange,,6708,6708,136,78
0.0,1,1,interchange,,6913,6913,136,78
0.0,1,1,interchange,,6913,6913,136,78
0.0,1,1,interchange,,6923,6923,136,78
0.0,1,1,interchange,,6923,6923,136,78
0.0,1,1,interchange,,7004,7004,136,78
0.0,1,1,interchange,,7004,7004,136,78
0.0,1,1,interchange,,7065,7065,136,78
0.0,1,1,interchange,,7065,7065,136,78
0.0,1,1,interchange,,7034,7034,136,78
0.0,1,1,interchange,,7034,7034,136,78
0.0,1,1,interchange,,6835,6835,136,78
0.0,1,1,interchange,,6835,6835,136,78
0.0,1,1,interchange,,2939,2939,143,78
0.0,1,1,interchange,,2940,2940,143,78
0.0,1,1,interchange,,2795,2795,143,78
0.0,1,1,interchange,,2792,2792,143,78
0.0,1,1,interchange,,2794,2794,143,78
0.0,1,1,interchange,,3000,3000,143,78
0.0,1,1,interchange,,3232,3232,143,78
1.0,1,1,interchange,,6708,6708,143,78
0.0,1,1,interchange,,6708,6708,143,78
0.0,1,1,interchange,,6913,6913,143,78
0.0,1,1,interchange,,6913,6913,143,78
0.0,1,1,interchange,,6923,6923,143,78
0.0,1,1,interchange,,6923,6923,143,78
0.0,1,1,interchange,,7004,7004,143,78
0.0,1,1,interchange,,7004,7004,143,78
0.0,1,1,interchange,,7065,7065,143,78
0.0,1,1,interchange,,7065,7065,143,78
0.0,1,1,interchange,,7034,7034,143,78
0.0,1,1,interchange,,7034,7034,143,78
0.0,1,1,interchange,,6835,6835,143,78
0.0,1,1,interchange,,6835,6835,143,78
0.0,1,1,interchange,,2939,2939,150,78
0.0,1,1,interchange,,2940,2940,150,78
0.0,1,1,interchange,,2795,2795,150,78
0.0,1,1,interchange,,2792,2792,150,78
0.0,1,1,interchange,,2794,2794,150,78
0.0,1,1,interchange,,3000,3000,150,78
0.0,1,1,interchange,,3232,3232,150,78
1.0,1,1,interchange,,6708,6708,150,78
0.0,1,1,interchange,,6708,6708,150,78
0.0,1,1,interchange,,6913,6913,150,78
0.0,1,1,interchange,,6913,6913,150,78
0.0,1,1,interchange,,6923,6923,150,78
0.0,1,1,interchange,,6923,6923,150,78
0.0,1,1,interchange,,7004,7004,150,78
0.0,1,1,interchange,,7004,7004,150,78
0.0,1,1,interchange,,7065,7065,150,78
0.0,1,1,interchange,,7065,7065,150,78
0.0,1,1,interchange,,7034,7034,150,78
0.0,1,1,interchange,,7034,7034,150,78
0.0,1,1,interchange,,6835,6835,150,78
0.0,1,1,interchange,,6835,6835,150,78
0.0,1,1,interchange,,2939,2939,157,78
0.0,1,1,interchange,,2940,2940,157,78
0.0,1,1,interchange,,2795,2795,157,78
0.0,1,1,interchange,,2792,2792,157,78
0.0,1,1,interchange,,2794,2794,157,78
0.0,1,1,interchange,,3000,3000,157,78
0.0,1,1,interchange,,3232,3232,157,78
1.0,1,1,interchange,,6708,6708,157,78
0.0,1,1,interchange,,6708,6708,157,78
0.0,1,1,interchange,,6913,6913,157,78
0.0,1,1,interchange,,6913,6913,157,78
0.0,1,1,interchange,,6923,6923,157,78
0.0,1,1,interchange,,6923,6923,157,78
0.0,1,1,interchange,,7004,7004,157,78
0.0,1,1,interchange,,7004,7004,157,78
0.0,1,1,interchange,,7065,7065,157,78
0.0,1,1,interchange,,7065,7065,157,78
0.0,1,1,interchange,,7034,7034,157,78
0.0,1,1,interchange,,7034,7034,157,78
0.0,1,1,interchange,,6835,6835,157,78
0.0,1,1,interchange,,6835,6835,157,78
0.0,1,1,interchange,,2939,2939,164,78
0.0,1,1,interchange,,2940,2940,164,78
0.0,1,1,interchange,,2795,2795,164,78
0.0,1,1,interchange,,2792,2792,164,78
0.0,1,1,interchange,,2794,2794,164,78
0.0,1,1,interchange,,3000,3000,164,78
0.0,1,1,interchange,,3232,3232,164,78
1.0,1,1,interchange,,6708,6708,164,78
0.0,1,1,interchange,,6708,6708,164,78
0.0,1,1,interchange,,6913,6913,164,78
0.0,1,1,interchange,,6913,6913,164,78
0.0,1,1,interchange,,6923,6923,164,78
0.0,1,1,interchange,,6923,6923,164,78
0.0,1,1,interchange,,7004,7004,164,78
0.0,1,1,interchange,,7004,7004,164,78
0.0,1,1,interchange,,7065,7065,164,78
0.0,1,1,interchange,,7065,7065,164,78
0.0,1,1,interchange,,7034,7034,164,78
0.0,1,1,interchange,,7034,7034,164,78
0.0,1,1,interchange,,6835,6835,164,78
0.0,1,1,interchange,,6835,6835,164,78
0.0,1,1,interchange,,2939,2939,171,78
0.0,1,1,interchange,,2940,2940,171,78
0.0,1,1,interchange,,2795,2795,171,78
0.0,1,1,interchange,,2792,2792,171,78
0.0,1,1,interchange,,2794,2794,171,78
0.0,1,1,interchange,,3000,3000,171,78
0.0,1,1,interchange,,3232,3232,171,78
1.0,1,1,interchange,,6708,6708,171,78
0.0,1,1,interchange,,6708,6708,171,78
0.0,1,1,interchange,,6913,6913,171,78
0.0,1,1,interchange,,6913,6913,171,78
0.0,1,1,interchange,,6923,6923,171,78
0.0,1,1,interchange,,6923,6923,171,78
0.0,1,1,interchange,,7004,7004,171,78
0.0,1,1,interchange,,7004,7004,171,78
0.0,1,1,interchange,,7065,7065,171,78
0.0,1,1,interchange,,7065,7065,171,78
0.0,1,1,interchange,,7034,7034,171,78
0.0,1,1,interchange,,7034,7034,171,78
0.0,1,1,interchange,,6835,6835,171,78
0.0,1,1,interchange,,6835,6835,171,78
0.0,1,1,interchange,,2939,2939,72,82
0.0,1,1,interchange,,2939,2939,73,82
0.0,1,1,interchange,,2939,2939,74,82
0.0,1,1,interchange,,2939,2939,75,82
0.0,1,1,interchange,,2939,2939,76,82
0.0,1,1,interchange,,2939,2939,77,82
0.0,1,1,interchange,,2939,2939,78,82
0.0,1,1,interchange,,2939,2939,79,82
0.0,1,1,interchange,,2939,2939,80,82
0.0,1,1,interchange,,2939,2939,81,82
0.0,1,1,interchange,,2939,2939,82,82
0.0,1,1,interchange,,2939,2939,83,82
0.0,1,1,interchange,,2939,2939,84,82
0.0,1,1,interchange,,2939,2939,85,82
0.0,1,1,interchange,,2939,2939,86,82
0.0,1,1,interchange,,2939,2939,87,82
0.0,1,1,interchange,,2939,2939,88,82
0.0,1,1,interchange,,2939,2939,89,82
0.0,1,1,interchange,,2939,2939,90,82
0.0,1,1,interchange,,2939,2939,91,82
0.0,1,1,interchange,,2939,2939,92,82
0.0,1,1,interchange,,2939,2939,93,82
0.0,1,1,interchange,,2939,2939,94,82
0.0,1,1,interchange,,2939,2939,95,82
0.0,1,1,interchange,,2939,2939,96,82
0.0,1,1,interchange,,2939,2939,97,82
0.0,1,1,interchange,,2939,2939,98,82
0.0,1,1,interchange,,2939,2939,99,82
0.0,1,1,interchange,,2939,2939,100,82
0.0,1,1,interchange,,2939,2939,101,82
0.0,1,1,interchange,,2939,2939,108,82
0.0,1,1,interchange,,2939,2939,115,82
0.0,1,1,interchange,,2939,2939,122,82
0.0,1,1,interchange,,2939,2939,129,82
0.0,1,1,interchange,,2939,2939,136,82
0.0,1,1,interchange,,2939,2939,143,82
0.0,1,1,interchange,,2939,2939,150,82
0.0,1,1,interchange,,2939,2939,157,82
0.0,1,1,interchange,,2939,2939,164,82
0.0,1,1,interchange,,2939,2939,171,82
0.0,1,1,interchange,,2939,2939,72,84
0.0,1,1,interchange,,2940,2940,72,84
0.0,1,1,interchange,,3000,3000,72,84
0.0,1,1,interchange,,6923,6923,72,84
0.0,1,1,interchange,,6923,6923,72,84
-1.0,1,2,alternate,4178,9174,9175,72,84
-1.0,1,2,alternate,4503,9174,9175,72,84
-1.0,1,2,alternate,4503,9174,9175,72,84
5.0,1,1,alternate,4178,602,591,72,84
5.0,1,1,alternate,4503,602,591,72,84
5.0,1,1,alternate,4503,602,591,72,84
-1.0,1,2,alternate,4788,599,603,72,84
-1.0,1,2,alternate,4178,11435,11438,72,84
-1.0,1,2,alternate,4503,11435,11438,72,84
-1.0,1,2,alternate,4503,11435,11438,72,84
-1.0,1,2,alternate,4735,11435,11438,72,84
-1.0,1,2,alternate,4788,7887,7886,72,84
-1.0,1,2,alternate,4503,9510,12599,72,84
-1.0,1,2,alternate,4503,9510,12599,72,84
-1.0,1,2,alternate,4788,9095,9045,72,84
-1.0,1,2,alternate,4788,11736,11738,72,84
0.0,1,1,alternate,6923,4503,4503,72,84
0.0,1,1,alternate,6923,4503,4503,72,84
0.0,1,1,interchange,,2939,2939,73,84
0.0,1,1,interchange,,2940,2940,73,84
0.0,1,1,interchange,,3000,3000,73,84
0.0,1,1,interchange,,6923,6923,73,84
0.0,1,1,interchange,,6923,6923,73,84
-1.0,1,2,alternate,4178,9174,9175,73,84
-1.0,1,2,alternate,4503,9174,9175,73,84
-1.0,1,2,alternate,4503,9174,9175,73,84
5.0,1,1,alternate,4178,602,591,73,84
5.0,1,1,alternate,4503,602,591,73,84
5.0,1,1,alternate,4503,602,591,73,84
-1.0,1,2,alternate,4788,599,603,73,84
-1.0,1,2,alternate,4178,11435,11438,73,84
-1.0,1,2,alternate,4503,11435,11438,73,84
-1.0,1,2,alternate,4503,11435,11438,73,84
-1.0,1,2,alternate,4735,11435,11438,73,84
-1.0,1,2,alternate,4788,7887,7886,73,84
-1.0,1,2,alternate,4503,9510,12599,73,84
-1.0,1,2,alternate,4503,9510,12599,73,84
-1.0,1,2,alternate,4788,9095,9045,73,84
-1.0,1,2,alternate,4788,11736,11738,73,84
0.0,1,1,alternate,6923,4503,4503,73,84
0.0,1,1,alternate,6923,4503,4503,73,84
0.0,1,1,interchange,,2939,2939,74,84
0.0,1,1,interchange,,2940,2940,74,84
0.0,1,1,interchange,,3000,3000,74,84
0.0,1,1,interchange,,6923,6923,74,84
0.0,1,1,interchange,,6923,6923,74,84
-1.0,1,2,alternate,4178,9174,9175,74,84
-1.0,1,2,alternate,4503,9174,9175,74,84
-1.0,1,2,alternate,4503,9174,9175,74,84
5.0,1,1,alternate,4178,602,591,74,84
5.0,1,1,alternate,4503,602,591,74,84
5.0,1,1,alternate,4503,602,591,74,84
-1.0,1,2,alternate,4788,599,603,74,84
-1.0,1,2,alternate,4178,11435,11438,74,84
-1.0,1,2,alternate,4503,11435,11438,74,84
-1.0,1,2,alternate,4503,11435,11438,74,84
-1.0,1,2,alternate,4735,11435,11438,74,84
-1.0,1,2,alternate,4788,7887,7886,74,84
-1.0,1,2,alternate,4503,9510,12599,74,84
-1.0,1,2,alternate,4503,9510,12599,74,84
-1.0,1,2,alternate,4788,9095,9045,74,84
0.0,1,1,alternate,6923,4503,4503,74,84
0.0,1,1,alternate,6923,4503,4503,74,84
0.0,1,1,interchange,,2939,2939,75,84
0.0,1,1,interchange,,2940,2940,75,84
0.0,1,1,interchange,,3000,3000,75,84
0.0,1,1,interchange,,6923,6923,75,84
0.0,1,1,interchange,,6923,6923,75,84
-1.0,1,2,alternate,4178,9174,9175,75,84
-1.0,1,2,alternate,4503,9174,9175,75,84
-1.0,1,2,alternate,4503,9174,9175,75,84
5.0,1,1,alternate,4178,602,591,75,84
5.0,1,1,alternate,4503,602,591,75,84
5.0,1,1,alternate,4503,602,591,75,84
-1.0,1,2,alternate,4788,599,603,75,84
-1.0,1,2,alternate,4178,11435,11438,75,84
-1.0,1,2,alternate,4503,11435,11438,75,84
-1.0,1,2,alternate,4503,11435,11438,75,84
-1.0,1,2,alternate,4735,11435,11438,75,84
-1.0,1,2,alternate,4788,7887,7886,75,84
-1.0,1,2,alternate,4503,9510,12599,75,84
-1.0,1,2,alternate,4503,9510,12599,75,84
-1.0,1,2,alternate,4788,9095,9045,75,84
0.0,1,1,alternate,6923,4503,4503,75,84
0.0,1,1,alternate,6923,4503,4503,75,84
0.0,1,1,interchange,,2939,2939,76,84
0.0,1,1,interchange,,2940,2940,76,84
0.0,1,1,interchange,,3000,3000,76,84
0.0,1,1,interchange,,6923,6923,76,84
0.0,1,1,interchange,,6923,6923,76,84
-1.0,1,2,alternate,4178,9174,9175,76,84
-1.0,1,2,alternate,4503,9174,9175,76,84
-1.0,1,2,alternate,4503,9174,9175,76,84
5.0,1,1,alternate,4178,602,591,76,84
5.0,1,1,alternate,4503,602,591,76,84
5.0,1,1,alternate,4503,602,591,76,84
-1.0,1,2,alternate,4788,599,603,76,84
-1.0,1,2,alternate,4178,11435,11438,76,84
-1.0,1,2,alternate,4503,11435,11438,76,84
-1.0,1,2,alternate,4503,11435,11438,76,84
-1.0,1,2,alternate,4735,11435,11438,76,84
-1.0,1,2,alternate,4788,7887,7886,76,84
-1.0,1,2,alternate,4503,9510,12599,76,84
-1.0,1,2,alternate,4503,9510,12599,76,84
-1.0,1,2,alternate,4788,9095,9045,76,84
0.0,1,1,alternate,6923,4503,4503,76,84
0.0,1,1,alternate,6923,4503,4503,76,84
0.0,1,1,interchange,,2939,2939,77,84
0.0,1,1,interchange,,2940,2940,77,84
0.0,1,1,interchange,,3000,3000,77,84
0.0,1,1,interchange,,6923,6923,77,84
0.0,1,1,interchange,,6923,6923,77,84
-1.0,1,2,alternate,4178,9174,9175,77,84
-1.0,1,2,alternate,4503,9174,9175,77,84
-1.0,1,2,alternate,4503,9174,9175,77,84
5.0,1,1,alternate,4178,602,591,77,84
5.0,1,1,alternate,4503,602,591,77,84
5.0,1,1,alternate,4503,602,591,77,84
-1.0,1,2,alternate,4788,599,603,77,84
-1.0,1,2,alternate,4178,11435,11438,77,84
-1.0,1,2,alternate,4503,11435,11438,77,84
-1.0,1,2,alternate,4503,11435,11438,77,84
-1.0,1,2,alternate,4735,11435,11438,77,84
-1.0,1,2,alternate,4788,7887,7886,77,84
-1.0,1,2,alternate,4503,9510,12599,77,84
-1.0,1,2,alternate,4503,9510,12599,77,84
-1.0,1,2,alternate,4788,9095,9045,77,84
0.0,1,1,alternate,6923,4503,4503,77,84
0.0,1,1,alternate,6923,4503,4503,77,84
0.0,1,1,interchange,,2939,2939,78,84
0.0,1,1,interchange,,2940,2940,78,84
0.0,1,1,interchange,,3000,3000,78,84
0.0,1,1,interchange,,6923,6923,78,84
0.0,1,1,interchange,,6923,6923,78,84
-1.0,1,2,alternate,4178,9174,9175,78,84
-1.0,1,2,alternate,4503,9174,9175,78,84
-1.0,1,2,alternate,4503,9174,9175,78,84
5.0,1,1,alternate,4178,602,591,78,84
5.0,1,1,alternate,4503,602,591,78,84
5.0,1,1,alternate,4503,602,591,78,84
-1.0,1,2,alternate,4788,599,603,78,84
-1.0,1,2,alternate,4178,11435,11438,78,84
-1.0,1,2,alternate,4503,11435,11438,78,84
-1.0,1,2,alternate,4503,11435,11438,78,84
-1.0,1,2,alternate,4735,11435,11438,78,84
-1.0,1,2,alternate,4788,7887,7886,78,84
-1.0,1,2,alternate,4503,9510,12599,78,84
-1.0,1,2,alternate,4503,9510,12599,78,84
-1.0,1,2,alternate,4788,9095,9045,78,84
0.0,1,1,alternate,6923,4503,4503,78,84
0.0,1,1,alternate,6923,4503,4503,78,84
0.0,1,1,interchange,,2939,2939,79,84
0.0,1,1,interchange,,2940,2940,79,84
0.0,1,1,interchange,,3000,3000,79,84
0.0,1,1,interchange,,6923,6923,79,84
0.0,1,1,interchange,,6923,6923,79,84
-1.0,1,2,alternate,4178,9174,9175,79,84
-1.0,1,2,alternate,4503,9174,9175,79,84
-1.0,1,2,alternate,4503,9174,9175,79,84
5.0,1,1,alternate,4178,602,591,79,84
5.0,1,1,alternate,4503,602,591,79,84
5.0,1,1,alternate,4503,602,591,79,84
-1.0,1,2,alternate,4788,599,603,79,84
-1.0,1,2,alternate,4178,11435,11438,79,84
-1.0,1,2,alternate,4503,11435,11438,79,84
-1.0,1,2,alternate,4503,11435,11438,79,84
-1.0,1,2,alternate,4735,11435,11438,79,84
-1.0,1,2,alternate,4788,7887,7886,79,84
-1.0,1,2,alternate,4503,9510,12599,79,84
-1.0,1,2,alternate,4503,9510,12599,79,84
-1.0,1,2,alternate,4788,9095,9045,79,84
0.0,1,1,alternate,6923,4503,4503,79,84
0.0,1,1,interchange,,2939,2939,80,84
0.0,1,1,interchange,,2940,2940,80,84
0.0,1,1,interchange,,3000,3000,80,84
0.0,1,1,interchange,,6923,6923,80,84
0.0,1,1,interchange,,6923,6923,80,84
-1.0,1,2,alternate,4178,9174,9175,80,84
-1.0,1,2,alternate,4503,9174,9175,80,84
-1.0,1,2,alternate,4503,9174,9175,80,84
5.0,1,1,alternate,4178,602,591,80,84
5.0,1,1,alternate,4503,602,591,80,84
5.0,1,1,alternate,4503,602,591,80,84
-1.0,1,2,alternate,4788,599,603,80,84
-1.0,1,2,alternate,4178,11435,11438,80,84
-1.0,1,2,alternate,4503,11435,11438,80,84
-1.0,1,2,alternate,4503,11435,11438,80,84
