line,shift,i_shift,capacity_type,work_day,max_capacity,set,period,plant
,1.0,1,Pcs,0.0,0.0,1,72,8
,1.0,1,Pcs,0.0,0.0,3,72,8
,1.0,1,Pcs,0.0,0.0,30,72,8
,1.0,1,Pcs,0.0,0.0,150,72,8
,1.0,1,Pcs,0.0,0.0,152,72,8
,1.0,1,Pcs,1.0,300.0,1,73,8
,1.0,1,Pcs,1.0,4614.0,3,73,8
,1.0,1,Pcs,1.0,942.0,30,73,8
,1.0,1,Pcs,1.0,100.0,150,73,8
,1.0,1,Pcs,1.0,576.0,152,73,8
,1.0,1,Pcs,1.0,300.0,1,74,8
,1.0,1,Pcs,1.0,3927.0,3,74,8
,1.0,1,Pcs,1.0,191.0,30,74,8
,1.0,1,Pcs,1.0,100.0,150,74,8
,1.0,1,Pcs,1.0,576.0,152,74,8
,1.0,1,Pcs,1.0,300.0,1,75,8
,1.0,1,Pcs,1.0,4804.0,3,75,8
,1.0,1,Pcs,1.0,837.0,30,75,8
,1.0,1,Pcs,1.0,100.0,150,75,8
,1.0,1,Pcs,1.0,576.0,152,75,8
,1.0,1,Pcs,1.0,300.0,1,76,8
,1.0,1,Pcs,1.0,4566.0,3,76,8
,1.0,1,Pcs,1.0,866.0,30,76,8
,1.0,1,Pcs,1.0,100.0,150,76,8
,1.0,1,Pcs,1.0,576.0,152,76,8
,1.0,1,Pcs,1.0,300.0,1,77,8
,1.0,1,Pcs,1.0,5000.0,3,77,8
,1.0,1,Pcs,1.0,1208.0,30,77,8
,1.0,1,Pcs,1.0,100.0,150,77,8
,1.0,1,Pcs,1.0,576.0,152,77,8
,1.0,1,Pcs,0.0,0.0,1,78,8
,1.0,1,Pcs,0.0,0.0,3,78,8
,1.0,1,Pcs,0.0,0.0,30,78,8
,1.0,1,Pcs,0.0,0.0,150,78,8
,1.0,1,Pcs,0.0,0.0,152,78,8
,1.0,1,Pcs,0.0,0.0,1,79,8
,1.0,1,Pcs,0.0,0.0,3,79,8
,1.0,1,Pcs,0.0,0.0,30,79,8
,1.0,1,Pcs,0.0,0.0,150,79,8
,1.0,1,Pcs,0.0,0.0,152,79,8
,1.0,1,Pcs,1.0,300.0,1,80,8
,1.0,1,Pcs,1.0,5000.0,3,80,8
,1.0,1,Pcs,1.0,520.0,30,80,8
,1.0,1,Pcs,1.0,100.0,150,80,8
,1.0,1,Pcs,1.0,576.0,152,80,8
,1.0,1,Pcs,1.0,300.0,1,81,8
,1.0,1,Pcs,1.0,5000.0,3,81,8
,1.0,1,Pcs,1.0,1400.0,30,81,8
,1.0,1,Pcs,1.0,100.0,150,81,8
,1.0,1,Pcs,1.0,576.0,152,81,8
,1.0,1,Pcs,1.0,300.0,1,82,8
,1.0,1,Pcs,1.0,5000.0,3,82,8
,1.0,1,Pcs,1.0,1400.0,30,82,8
,1.0,1,Pcs,1.0,100.0,150,82,8
,1.0,1,Pcs,1.0,576.0,152,82,8
,1.0,1,Pcs,1.0,300.0,1,83,8
,1.0,1,Pcs,1.0,5000.0,3,83,8
,1.0,1,Pcs,1.0,1400.0,30,83,8
,1.0,1,Pcs,1.0,100.0,150,83,8
,1.0,1,Pcs,1.0,576.0,152,83,8
,1.0,1,Pcs,1.0,300.0,1,84,8
,1.0,1,Pcs,1.0,5000.0,3,84,8
,1.0,1,Pcs,1.0,1400.0,30,84,8
,1.0,1,Pcs,1.0,100.0,150,84,8
,1.0,1,Pcs,1.0,576.0,152,84,8
,1.0,1,Pcs,0.0,0.0,1,85,8
,1.0,1,Pcs,0.0,0.0,3,85,8
,1.0,1,Pcs,0.0,0.0,30,85,8
,1.0,1,Pcs,0.0,0.0,150,85,8
,1.0,1,Pcs,0.0,0.0,152,85,8
,1.0,1,Pcs,0.0,0.0,1,86,8
,1.0,1,Pcs,0.0,0.0,3,86,8
,1.0,1,Pcs,0.0,0.0,30,86,8
,1.0,1,Pcs,0.0,0.0,150,86,8
,1.0,1,Pcs,0.0,0.0,152,86,8
,1.0,1,Pcs,0.0,0.0,1,87,8
,1.0,1,Pcs,0.0,0.0,3,87,8
,1.0,1,Pcs,0.0,0.0,30,87,8
,1.0,1,Pcs,0.0,0.0,150,87,8
,1.0,1,Pcs,0.0,0.0,152,87,8
,1.0,1,Pcs,0.0,0.0,1,88,8
,1.0,1,Pcs,0.0,0.0,3,88,8
,1.0,1,Pcs,0.0,0.0,30,88,8
,1.0,1,Pcs,0.0,0.0,150,88,8
,1.0,1,Pcs,0.0,0.0,152,88,8
,1.0,1,Pcs,0.0,0.0,1,89,8
,1.0,1,Pcs,0.0,0.0,3,89,8
,1.0,1,Pcs,0.0,0.0,30,89,8
,1.0,1,Pcs,0.0,0.0,150,89,8
,1.0,1,Pcs,0.0,0.0,152,89,8
,1.0,1,Pcs,1.0,300.0,1,90,8
,1.0,1,Pcs,1.0,5000.0,3,90,8
,1.0,1,Pcs,1.0,1600.0,30,90,8
,1.0,1,Pcs,1.0,100.0,150,90,8
,1.0,1,Pcs,1.0,576.0,152,90,8
,1.0,1,Pcs,1.0,300.0,1,91,8
,1.0,1,Pcs,1.0,5000.0,3,91,8
,1.0,1,Pcs,1.0,1600.0,30,91,8
,1.0,1,Pcs,1.0,100.0,150,91,8
,1.0,1,Pcs,1.0,576.0,152,91,8
,1.0,1,Pcs,1.0,300.0,1,92,8
,1.0,1,Pcs,1.0,5000.0,3,92,8
,1.0,1,Pcs,1.0,1600.0,30,92,8
,1.0,1,Pcs,1.0,100.0,150,92,8
,1.0,1,Pcs,1.0,576.0,152,92,8
,1.0,1,Pcs,1.0,300.0,1,93,8
,1.0,1,Pcs,1.0,5000.0,3,93,8
,1.0,1,Pcs,1.0,1600.0,30,93,8
,1.0,1,Pcs,1.0,100.0,150,93,8
,1.0,1,Pcs,1.0,576.0,152,93,8
,1.0,1,Pcs,1.0,300.0,1,94,8
,1.0,1,Pcs,1.0,5000.0,3,94,8
,1.0,1,Pcs,1.0,1600.0,30,94,8
,1.0,1,Pcs,1.0,100.0,150,94,8
,1.0,1,Pcs,1.0,576.0,152,94,8
,1.0,1,Pcs,1.0,300.0,1,95,8
,1.0,1,Pcs,1.0,5000.0,3,95,8
,1.0,1,Pcs,1.0,1600.0,30,95,8
,1.0,1,Pcs,1.0,100.0,150,95,8
,1.0,1,Pcs,1.0,576.0,152,95,8
,1.0,1,Pcs,1.0,300.0,1,96,8
,1.0,1,Pcs,1.0,5000.0,3,96,8
,1.0,1,Pcs,1.0,1600.0,30,96,8
,1.0,1,Pcs,1.0,100.0,150,96,8
,1.0,1,Pcs,1.0,576.0,152,96,8
,1.0,1,Pcs,1.0,300.0,1,97,8
,1.0,1,Pcs,1.0,5000.0,3,97,8
,1.0,1,Pcs,1.0,1600.0,30,97,8
,1.0,1,Pcs,1.0,100.0,150,97,8
,1.0,1,Pcs,1.0,576.0,152,97,8
,1.0,1,Pcs,1.0,300.0,1,98,8
,1.0,1,Pcs,1.0,5000.0,3,98,8
,1.0,1,Pcs,1.0,1600.0,30,98,8
,1.0,1,Pcs,1.0,100.0,150,98,8
,1.0,1,Pcs,1.0,576.0,152,98,8
,1.0,1,Pcs,1.0,300.0,1,99,8
,1.0,1,Pcs,1.0,5000.0,3,99,8
,1.0,1,Pcs,1.0,1600.0,30,99,8
,1.0,1,Pcs,1.0,100.0,150,99,8
,1.0,1,Pcs,1.0,576.0,152,99,8
,1.0,1,Pcs,1.0,300.0,1,100,8
,1.0,1,Pcs,1.0,5000.0,3,100,8
,1.0,1,Pcs,1.0,1600.0,30,100,8
,1.0,1,Pcs,1.0,100.0,150,100,8
,1.0,1,Pcs,1.0,576.0,152,100,8
,1.0,1,Pcs,1.0,2100.0,1,101,8
,1.0,1,Pcs,1.0,35000.0,3,101,8
,1.0,1,Pcs,1.0,11200.0,30,101,8
,1.0,1,Pcs,1.0,700.0,150,101,8
,1.0,1,Pcs,1.0,4032.0,152,101,8
,1.0,1,Pcs,1.0,2100.0,1,108,8
,1.0,1,Pcs,1.0,35000.0,3,108,8
,1.0,1,Pcs,1.0,11200.0,30,108,8
,1.0,1,Pcs,1.0,700.0,150,108,8
,1.0,1,Pcs,1.0,4032.0,152,108,8
,1.0,1,Pcs,1.0,2100.0,1,115,8
,1.0,1,Pcs,1.0,35000.0,3,115,8
,1.0,1,Pcs,1.0,11200.0,30,115,8
,1.0,1,Pcs,1.0,700.0,150,115,8
,1.0,1,Pcs,1.0,4032.0,152,115,8
,1.0,1,Pcs,1.0,2100.0,1,122,8
,1.0,1,Pcs,1.0,35000.0,3,122,8
,1.0,1,Pcs,1.0,24500.0,30,122,8
,1.0,1,Pcs,1.0,700.0,150,122,8
,1.0,1,Pcs,1.0,4032.0,152,122,8
,1.0,1,Pcs,1.0,2100.0,1,129,8
,1.0,1,Pcs,1.0,35000.0,3,129,8
,1.0,1,Pcs,1.0,24500.0,30,129,8
,1.0,1,Pcs,1.0,700.0,150,129,8
,1.0,1,Pcs,1.0,4032.0,152,129,8
,1.0,1,Pcs,1.0,2100.0,1,136,8
,1.0,1,Pcs,1.0,35000.0,3,136,8
,1.0,1,Pcs,1.0,24500.0,30,136,8
,1.0,1,Pcs,1.0,700.0,150,136,8
,1.0,1,Pcs,1.0,4032.0,152,136,8
,1.0,1,Pcs,1.0,2100.0,1,143,8
,1.0,1,Pcs,1.0,35000.0,3,143,8
,1.0,1,Pcs,1.0,24500.0,30,143,8
,1.0,1,Pcs,1.0,700.0,150,143,8
,1.0,1,Pcs,1.0,4032.0,152,143,8
,1.0,1,Pcs,1.0,2100.0,1,150,8
,1.0,1,Pcs,1.0,35000.0,3,150,8
,1.0,1,Pcs,1.0,24500.0,30,150,8
,1.0,1,Pcs,1.0,700.0,150,150,8
,1.0,1,Pcs,1.0,4032.0,152,150,8
,1.0,1,Pcs,1.0,2100.0,1,157,8
,1.0,1,Pcs,1.0,35000.0,3,157,8
,1.0,1,Pcs,1.0,24500.0,30,157,8
,1.0,1,Pcs,1.0,700.0,150,157,8
,1.0,1,Pcs,1.0,4032.0,152,157,8
,1.0,1,Pcs,1.0,2100.0,1,164,8
,1.0,1,Pcs,1.0,35000.0,3,164,8
,1.0,1,Pcs,1.0,24500.0,30,164,8
,1.0,1,Pcs,1.0,700.0,150,164,8
,1.0,1,Pcs,1.0,4032.0,152,164,8
,1.0,1,Pcs,0.0,0.0,2,72,48
,1.0,1,Pcs,0.0,0.0,5,72,48
,1.0,1,Pcs,0.0,0.0,24,72,48
,1.0,1,Pcs,0.0,0.0,27,72,48
,1.0,1,Pcs,0.0,0.0,33,72,48
,1.0,1,Pcs,0.0,0.0,34,72,48
,1.0,1,Pcs,0.0,0.0,128,72,48
,1.0,1,Pcs,0.0,0.0,129,72,48
,1.0,1,Pcs,0.0,0.0,148,72,48
,1.0,1,Pcs,0.0,0.0,149,72,48
,1.0,1,Pcs,0.0,0.0,151,72,48
,1.0,1,Pcs,0.0,0.0,153,72,48
,1.0,1,Pcs,0.0,0.0,156,72,48
,1.0,1,Pcs,0.0,0.0,158,72,48
,1.0,1,Pcs,0.0,0.0,161,72,48
,1.0,1,Pcs,0.0,0.0,164,72,48
,1.0,1,Point,0.0,0.0,177,72,48
,1.0,1,Pcs,0.0,0.0,186,72,48
,1.0,1,Pcs,0.0,0.0,190,72,48
,1.0,1,Pcs,0.0,0.0,192,72,48
,1.0,1,Pcs,1.0,300.0,2,73,48
,1.0,1,Pcs,1.0,986.0,5,73,48
,1.0,1,Pcs,1.0,1300.0,24,73,48
,1.0,1,Pcs,1.0,1200.0,27,73,48
,1.0,1,Pcs,1.0,1.0,33,73,48
,1.0,1,Pcs,1.0,0.0,34,73,48
,1.0,1,Pcs,1.0,500.0,128,73,48
,1.0,1,Pcs,1.0,500.0,129,73,48
,1.0,1,Pcs,1.0,355.0,148,73,48
,1.0,1,Pcs,1.0,50.0,149,73,48
,1.0,1,Pcs,1.0,150.0,151,73,48
,1.0,1,Pcs,1.0,150.0,153,73,48
,1.0,1,Pcs,1.0,1700.0,156,73,48
,1.0,1,Pcs,1.0,315.0,158,73,48
,1.0,1,Pcs,1.0,1136.0,161,73,48
,1.0,1,Pcs,1.0,57.0,164,73,48
,1.0,1,Point,1.0,13000000.0,177,73,48
,1.0,1,Pcs,1.0,100.0,186,73,48
,1.0,1,Pcs,1.0,1000.0,190,73,48
,1.0,1,Pcs,1.0,600.0,192,73,48
,1.0,1,Pcs,1.0,300.0,2,74,48
,1.0,1,Pcs,1.0,1000.0,5,74,48
,1.0,1,Pcs,1.0,900.0,24,74,48
,1.0,1,Pcs,1.0,1200.0,27,74,48
,1.0,1,Pcs,1.0,640.0,33,74,48
,1.0,1,Pcs,1.0,77.0,34,74,48
,1.0,1,Pcs,1.0,500.0,128,74,48
,1.0,1,Pcs,1.0,500.0,129,74,48
,1.0,1,Pcs,1.0,299.0,148,74,48
,1.0,1,Pcs,1.0,50.0,149,74,48
,1.0,1,Pcs,1.0,150.0,151,74,48
,1.0,1,Pcs,1.0,150.0,153,74,48
,1.0,1,Pcs,1.0,1612.0,156,74,48
,1.0,1,Pcs,1.0,330.0,158,74,48
,1.0,1,Pcs,1.0,1400.0,161,74,48
,1.0,1,Pcs,1.0,66.0,164,74,48
,1.0,1,Point,1.0,13000000.0,177,74,48
,1.0,1,Pcs,1.0,100.0,186,74,48
,1.0,1,Pcs,1.0,1000.0,190,74,48
,1.0,1,Pcs,1.0,600.0,192,74,48
,1.0,1,Pcs,1.0,292.0,2,75,48
,1.0,1,Pcs,1.0,1000.0,5,75,48
,1.0,1,Pcs,1.0,1297.0,24,75,48
,1.0,1,Pcs,1.0,1200.0,27,75,48
,1.0,1,Pcs,1.0,1032.0,33,75,48
,1.0,1,Pcs,1.0,400.0,34,75,48
,1.0,1,Pcs,1.0,500.0,128,75,48
,1.0,1,Pcs,1.0,500.0,129,75,48
,1.0,1,Pcs,1.0,355.0,148,75,48
,1.0,1,Pcs,1.0,50.0,149,75,48
,1.0,1,Pcs,1.0,150.0,151,75,48
,1.0,1,Pcs,1.0,150.0,153,75,48
,1.0,1,Pcs,1.0,1686.0,156,75,48
,1.0,1,Pcs,1.0,450.0,158,75,48
,1.0,1,Pcs,1.0,1400.0,161,75,48
,1.0,1,Pcs,1.0,95.0,164,75,48
,1.0,1,Point,1.0,13000000.0,177,75,48
,1.0,1,Pcs,1.0,100.0,186,75,48
,1.0,1,Pcs,1.0,1000.0,190,75,48
,1.0,1,Pcs,1.0,600.0,192,75,48
,1.0,1,Pcs,1.0,300.0,2,76,48
,1.0,1,Pcs,1.0,994.0,5,76,48
,1.0,1,Pcs,1.0,1300.0,24,76,48
,1.0,1,Pcs,1.0,1200.0,27,76,48
,1.0,1,Pcs,1.0,397.0,33,76,48
,1.0,1,Pcs,1.0,400.0,34,76,48
,1.0,1,Pcs,1.0,500.0,128,76,48
,1.0,1,Pcs,1.0,500.0,129,76,48
,1.0,1,Pcs,1.0,392.0,148,76,48
,1.0,1,Pcs,1.0,50.0,149,76,48
,1.0,1,Pcs,1.0,150.0,151,76,48
,1.0,1,Pcs,1.0,150.0,153,76,48
,1.0,1,Pcs,1.0,1090.0,156,76,48
,1.0,1,Pcs,1.0,371.0,158,76,48
,1.0,1,Pcs,1.0,1400.0,161,76,48
,1.0,1,Pcs,1.0,96.0,164,76,48
,1.0,1,Point,1.0,13000000.0,177,76,48
,1.0,1,Pcs,1.0,100.0,186,76,48
,1.0,1,Pcs,1.0,1000.0,190,76,48
,1.0,1,Pcs,1.0,600.0,192,76,48
,1.0,1,Pcs,1.0,300.0,2,77,48
,1.0,1,Pcs,1.0,1000.0,5,77,48
,1.0,1,Pcs,1.0,1300.0,24,77,48
,1.0,1,Pcs,1.0,1200.0,27,77,48
,1.0,1,Pcs,1.0,1153.0,33,77,48
,1.0,1,Pcs,1.0,400.0,34,77,48
,1.0,1,Pcs,1.0,500.0,128,77,48
,1.0,1,Pcs,1.0,500.0,129,77,48
,1.0,1,Pcs,1.0,400.0,148,77,48
,1.0,1,Pcs,1.0,50.0,149,77,48
,1.0,1,Pcs,1.0,150.0,151,77,48
,1.0,1,Pcs,1.0,150.0,153,77,48
,1.0,1,Pcs,1.0,1800.0,156,77,48
,1.0,1,Pcs,1.0,450.0,158,77,48
,1.0,1,Pcs,1.0,1400.0,161,77,48
,1.0,1,Pcs,1.0,69.0,164,77,48
,1.0,1,Point,1.0,13000000.0,177,77,48
,1.0,1,Pcs,1.0,100.0,186,77,48
,1.0,1,Pcs,1.0,1000.0,190,77,48
,1.0,1,Pcs,1.0,600.0,192,77,48
,1.0,1,Pcs,1.0,300.0,2,78,48
,1.0,1,Pcs,1.0,1000.0,5,78,48
,1.0,1,Pcs,1.0,1207.0,24,78,48
,1.0,1,Pcs,1.0,1200.0,27,78,48
,1.0,1,Pcs,1.0,1109.0,33,78,48
,1.0,1,Pcs,1.0,400.0,34,78,48
,1.0,1,Pcs,1.0,500.0,128,78,48
,1.0,1,Pcs,1.0,500.0,129,78,48
,1.0,1,Pcs,1.0,400.0,148,78,48
,1.0,1,Pcs,1.0,50.0,149,78,48
,1.0,1,Pcs,1.0,150.0,151,78,48
,1.0,1,Pcs,1.0,150.0,153,78,48
,1.0,1,Pcs,1.0,1709.0,156,78,48
,1.0,1,Pcs,1.0,450.0,158,78,48
,1.0,1,Pcs,1.0,1400.0,161,78,48
,1.0,1,Pcs,1.0,96.0,164,78,48
,1.0,1,Point,1.0,13000000.0,177,78,48
,1.0,1,Pcs,1.0,100.0,186,78,48
,1.0,1,Pcs,1.0,1000.0,190,78,48
,1.0,1,Pcs,1.0,600.0,192,78,48
,1.0,1,Pcs,0.0,0.0,2,79,48
,1.0,1,Pcs,0.0,0.0,5,79,48
,1.0,1,Pcs,0.0,0.0,24,79,48
,1.0,1,Pcs,0.0,0.0,27,79,48
,1.0,1,Pcs,0.0,0.0,33,79,48
,1.0,1,Pcs,0.0,0.0,34,79,48
,1.0,1,Pcs,0.0,0.0,128,79,48
,1.0,1,Pcs,0.0,0.0,129,79,48
,1.0,1,Pcs,0.0,0.0,148,79,48
,1.0,1,Pcs,0.0,0.0,149,79,48
,1.0,1,Pcs,0.0,0.0,151,79,48
,1.0,1,Pcs,0.0,0.0,153,79,48
,1.0,1,Pcs,0.0,0.0,156,79,48
,1.0,1,Pcs,0.0,0.0,158,79,48
,1.0,1,Pcs,0.0,0.0,161,79,48
,1.0,1,Pcs,0.0,0.0,164,79,48
,1.0,1,Point,0.0,0.0,177,79,48
,1.0,1,Pcs,0.0,0.0,186,79,48
,1.0,1,Pcs,0.0,0.0,190,79,48
,1.0,1,Pcs,0.0,0.0,192,79,48
,1.0,1,Pcs,1.0,300.0,2,80,48
,1.0,1,Pcs,1.0,1000.0,5,80,48
,1.0,1,Pcs,1.0,1300.0,24,80,48
,1.0,1,Pcs,1.0,1200.0,27,80,48
,1.0,1,Pcs,1.0,1200.0,33,80,48
,1.0,1,Pcs,1.0,400.0,34,80,48
,1.0,1,Pcs,1.0,500.0,128,80,48
,1.0,1,Pcs,1.0,500.0,129,80,48
,1.0,1,Pcs,1.0,400.0,148,80,48
,1.0,1,Pcs,1.0,50.0,149,80,48
,1.0,1,Pcs,1.0,150.0,151,80,48
,1.0,1,Pcs,1.0,150.0,153,80,48
,1.0,1,Pcs,1.0,1800.0,156,80,48
,1.0,1,Pcs,1.0,450.0,158,80,48
,1.0,1,Pcs,1.0,1400.0,161,80,48
,1.0,1,Pcs,1.0,96.0,164,80,48
,1.0,1,Point,1.0,13000000.0,177,80,48
,1.0,1,Pcs,1.0,100.0,186,80,48
,1.0,1,Pcs,1.0,1000.0,190,80,48
,1.0,1,Pcs,1.0,600.0,192,80,48
,1.0,1,Pcs,1.0,300.0,2,81,48
,1.0,1,Pcs,1.0,1000.0,5,81,48
,1.0,1,Pcs,1.0,1300.0,24,81,48
,1.0,1,Pcs,1.0,1200.0,27,81,48
,1.0,1,Pcs,1.0,1200.0,33,81,48
,1.0,1,Pcs,1.0,400.0,34,81,48
,1.0,1,Pcs,1.0,500.0,128,81,48
,1.0,1,Pcs,1.0,500.0,129,81,48
,1.0,1,Pcs,1.0,400.0,148,81,48
,1.0,1,Pcs,1.0,50.0,149,81,48
,1.0,1,Pcs,1.0,150.0,151,81,48
,1.0,1,Pcs,1.0,150.0,153,81,48
,1.0,1,Pcs,1.0,1800.0,156,81,48
,1.0,1,Pcs,1.0,450.0,158,81,48
,1.0,1,Pcs,1.0,1400.0,161,81,48
,1.0,1,Pcs,1.0,96.0,164,81,48
,1.0,1,Point,1.0,13000000.0,177,81,48
,1.0,1,Pcs,1.0,100.0,186,81,48
,1.0,1,Pcs,1.0,1000.0,190,81,48
,1.0,1,Pcs,1.0,600.0,192,81,48
,1.0,1,Pcs,1.0,300.0,2,82,48
,1.0,1,Pcs,1.0,1000.0,5,82,48
,1.0,1,Pcs,1.0,1300.0,24,82,48
,1.0,1,Pcs,1.0,1200.0,27,82,48
,1.0,1,Pcs,1.0,1200.0,33,82,48
,1.0,1,Pcs,1.0,400.0,34,82,48
,1.0,1,Pcs,1.0,500.0,128,82,48
,1.0,1,Pcs,1.0,500.0,129,82,48
,1.0,1,Pcs,1.0,400.0,148,82,48
,1.0,1,Pcs,1.0,50.0,149,82,48
,1.0,1,Pcs,1.0,150.0,151,82,48
,1.0,1,Pcs,1.0,150.0,153,82,48
,1.0,1,Pcs,1.0,1800.0,156,82,48
,1.0,1,Pcs,1.0,450.0,158,82,48
,1.0,1,Pcs,1.0,1400.0,161,82,48
,1.0,1,Pcs,1.0,96.0,164,82,48
,1.0,1,Point,1.0,13000000.0,177,82,48
,1.0,1,Pcs,1.0,100.0,186,82,48
,1.0,1,Pcs,1.0,1000.0,190,82,48
,1.0,1,Pcs,1.0,600.0,192,82,48
,1.0,1,Pcs,1.0,300.0,2,83,48
,1.0,1,Pcs,1.0,1000.0,5,83,48
,1.0,1,Pcs,1.0,1300.0,24,83,48
,1.0,1,Pcs,1.0,1200.0,27,83,48
,1.0,1,Pcs,1.0,1200.0,33,83,48
,1.0,1,Pcs,1.0,400.0,34,83,48
,1.0,1,Pcs,1.0,500.0,128,83,48
,1.0,1,Pcs,1.0,500.0,129,83,48
,1.0,1,Pcs,1.0,400.0,148,83,48
,1.0,1,Pcs,1.0,50.0,149,83,48
,1.0,1,Pcs,1.0,150.0,151,83,48
,1.0,1,Pcs,1.0,150.0,153,83,48
,1.0,1,Pcs,1.0,1800.0,156,83,48
,1.0,1,Pcs,1.0,450.0,158,83,48
,1.0,1,Pcs,1.0,1400.0,161,83,48
,1.0,1,Pcs,1.0,96.0,164,83,48
,1.0,1,Point,1.0,13000000.0,177,83,48
,1.0,1,Pcs,1.0,100.0,186,83,48
,1.0,1,Pcs,1.0,1000.0,190,83,48
,1.0,1,Pcs,1.0,600.0,192,83,48
,1.0,1,Pcs,1.0,300.0,2,84,48
,1.0,1,Pcs,1.0,1000.0,5,84,48
,1.0,1,Pcs,1.0,1300.0,24,84,48
,1.0,1,Pcs,1.0,1200.0,27,84,48
,1.0,1,Pcs,1.0,1200.0,33,84,48
,1.0,1,Pcs,1.0,400.0,34,84,48
,1.0,1,Pcs,1.0,500.0,128,84,48
,1.0,1,Pcs,1.0,500.0,129,84,48
,1.0,1,Pcs,1.0,400.0,148,84,48
,1.0,1,Pcs,1.0,50.0,149,84,48
,1.0,1,Pcs,1.0,150.0,151,84,48
,1.0,1,Pcs,1.0,150.0,153,84,48
,1.0,1,Pcs,1.0,1800.0,156,84,48
,1.0,1,Pcs,1.0,450.0,158,84,48
,1.0,1,Pcs,1.0,1400.0,161,84,48
,1.0,1,Pcs,1.0,96.0,164,84,48
,1.0,1,Point,1.0,13000000.0,177,84,48
,1.0,1,Pcs,1.0,100.0,186,84,48
,1.0,1,Pcs,1.0,1000.0,190,84,48
,1.0,1,Pcs,1.0,600.0,192,84,48
,1.0,1,Pcs,0.0,0.0,2,85,48
,1.0,1,Pcs,0.0,0.0,5,85,48
,1.0,1,Pcs,0.0,0.0,24,85,48
,1.0,1,Pcs,0.0,0.0,27,85,48
,1.0,1,Pcs,0.0,0.0,33,85,48
,1.0,1,Pcs,0.0,0.0,34,85,48
,1.0,1,Pcs,0.0,0.0,128,85,48
,1.0,1,Pcs,0.0,0.0,129,85,48
,1.0,1,Pcs,0.0,0.0,148,85,48
,1.0,1,Pcs,0.0,0.0,149,85,48
,1.0,1,Pcs,0.0,0.0,151,85,48
,1.0,1,Pcs,0.0,0.0,153,85,48
,1.0,1,Pcs,0.0,0.0,156,85,48
,1.0,1,Pcs,0.0,0.0,158,85,48
,1.0,1,Pcs,0.0,0.0,161,85,48
,1.0,1,Pcs,0.0,0.0,164,85,48
,1.0,1,Point,0.0,0.0,177,85,48
,1.0,1,Pcs,0.0,0.0,186,85,48
,1.0,1,Pcs,0.0,0.0,190,85,48
,1.0,1,Pcs,0.0,0.0,192,85,48
,1.0,1,Pcs,0.0,0.0,2,86,48
,1.0,1,Pcs,0.0,0.0,5,86,48
,1.0,1,Pcs,0.0,0.0,24,86,48
,1.0,1,Pcs,0.0,0.0,27,86,48
,1.0,1,Pcs,0.0,0.0,33,86,48
,1.0,1,Pcs,0.0,0.0,34,86,48
,1.0,1,Pcs,0.0,0.0,128,86,48
,1.0,1,Pcs,0.0,0.0,129,86,48
,1.0,1,Pcs,0.0,0.0,148,86,48
,1.0,1,Pcs,0.0,0.0,149,86,48
,1.0,1,Pcs,0.0,0.0,151,86,48
,1.0,1,Pcs,0.0,0.0,153,86,48
,1.0,1,Pcs,0.0,0.0,156,86,48
,1.0,1,Pcs,0.0,0.0,158,86,48
,1.0,1,Pcs,0.0,0.0,161,86,48
,1.0,1,Pcs,0.0,0.0,164,86,48
,1.0,1,Point,0.0,0.0,177,86,48
,1.0,1,Pcs,0.0,0.0,186,86,48
,1.0,1,Pcs,0.0,0.0,190,86,48
,1.0,1,Pcs,0.0,0.0,192,86,48
,1.0,1,Pcs,0.0,0.0,2,87,48
,1.0,1,Pcs,0.0,0.0,5,87,48
,1.0,1,Pcs,0.0,0.0,24,87,48
,1.0,1,Pcs,0.0,0.0,27,87,48
,1.0,1,Pcs,0.0,0.0,33,87,48
,1.0,1,Pcs,0.0,0.0,34,87,48
,1.0,1,Pcs,0.0,0.0,128,87,48
,1.0,1,Pcs,0.0,0.0,129,87,48
,1.0,1,Pcs,0.0,0.0,148,87,48
,1.0,1,Pcs,0.0,0.0,149,87,48
,1.0,1,Pcs,0.0,0.0,151,87,48
,1.0,1,Pcs,0.0,0.0,153,87,48
,1.0,1,Pcs,0.0,0.0,156,87,48
,1.0,1,Pcs,0.0,0.0,158,87,48
,1.0,1,Pcs,0.0,0.0,161,87,48
,1.0,1,Pcs,0.0,0.0,164,87,48
,1.0,1,Point,0.0,0.0,177,87,48
,1.0,1,Pcs,0.0,0.0,186,87,48
,1.0,1,Pcs,0.0,0.0,190,87,48
,1.0,1,Pcs,0.0,0.0,192,87,48
,1.0,1,Pcs,0.0,0.0,2,88,48
,1.0,1,Pcs,0.0,0.0,5,88,48
,1.0,1,Pcs,0.0,0.0,24,88,48
,1.0,1,Pcs,0.0,0.0,27,88,48
,1.0,1,Pcs,0.0,0.0,33,88,48
,1.0,1,Pcs,0.0,0.0,34,88,48
,1.0,1,Pcs,0.0,0.0,128,88,48
,1.0,1,Pcs,0.0,0.0,129,88,48
,1.0,1,Pcs,0.0,0.0,148,88,48
,1.0,1,Pcs,0.0,0.0,149,88,48
,1.0,1,Pcs,0.0,0.0,151,88,48
,1.0,1,Pcs,0.0,0.0,153,88,48
,1.0,1,Pcs,0.0,0.0,156,88,48
,1.0,1,Pcs,0.0,0.0,158,88,48
,1.0,1,Pcs,0.0,0.0,161,88,48
,1.0,1,Pcs,0.0,0.0,164,88,48
