lead_time,transit_cost,orig_transit_cost,holding_cost,delta_flag,item_code,src_plant,dest_plant
2,0.0012,0,0.0003,0,4696,78,69
2,0.0009,0,0.0003,0,4696,78,42
2,0.0009,0,0.0003,0,4696,78,16
2,0.0012,0,0.0003,0,4696,84,78
2,0.0009,0,0.0003,0,4696,16,78
1,0,0,0,0,4696,53,78
2,0.0028,0,0.0007,0,4697,78,84
1,0.0014,0,0.0007,0,4697,78,53
2,0.0028,0,0.0007,0,4697,78,131
2,0.0028,0,0.0007,0,4697,78,69
2,0.0021,0,0.0007,0,4697,78,42
2,0.0021,0,0.0007,0,4697,78,16
2,0.0028,0,0.0007,0,4697,84,78
2,0.0021,0,0.0007,0,4697,16,78
1,0,0,0,0,4697,53,78
2,0.0004,0,0.0001,0,4698,78,84
1,0.0002,0,0.0001,0,4698,78,53
2,0.0004,0,0.0001,0,4698,78,131
2,0.0004,0,0.0001,0,4698,78,69
2,0.0003,0,0.0001,0,4698,78,42
2,0.0003,0,0.0001,0,4698,78,16
2,0.0004,0,0.0001,0,4698,84,78
2,0.0003,0,0.0001,0,4698,16,78
1,0.0002,0,0.0001,0,4698,53,78
2,0.0008,0,0.0002,0,4700,78,84
1,0.0004,0,0.0002,0,4700,78,53
2,0.0008,0,0.0002,0,4700,78,131
2,0.0008,0,0.0002,0,4700,78,69
2,0.0006,0,0.0002,0,4700,78,42
2,0.0006,0,0.0002,0,4700,78,16
2,0.0008,0,0.0002,0,4700,84,78
2,0.0006,0,0.0002,0,4700,16,78
1,0.0004,0,0.0002,0,4700,53,78
2,0.0092,0,0.0023,0,4703,78,84
1,0.0046,0,0.0023,0,4703,78,53
2,0.0092,0,0.0023,0,4703,78,131
2,0.0092,0,0.0023,0,4703,78,69
2,0.0069,0,0.0023,0,4703,78,42
2,0.0069,0,0.0023,0,4703,78,16
2,0.0092,0,0.0023,0,4703,84,78
2,0.0069,0,0.0023,0,4703,16,78
1,0,0,0,0,4703,53,78
2,0.006,0,0.0015,0,4704,78,84
1,0.003,0,0.0015,0,4704,78,53
2,0.006,0,0.0015,0,4704,78,131
2,0.006,0,0.0015,0,4704,78,69
2,0.0045,0,0.0015,0,4704,78,42
2,0.0045,0,0.0015,0,4704,78,16
2,0.006,0,0.0015,0,4704,84,78
2,0.0045,0,0.0015,0,4704,16,78
1,0,0,0,0,4704,53,78
2,0.0028,0,0.0007,0,4705,78,84
1,0.0014,0,0.0007,0,4705,78,53
2,0.0028,0,0.0007,0,4705,78,131
2,0.0028,0,0.0007,0,4705,78,69
2,0.0021,0,0.0007,0,4705,78,42
2,0.0021,0,0.0007,0,4705,78,16
2,0.0028,0,0.0007,0,4705,84,78
2,0.0021,0,0.0007,0,4705,16,78
1,0.0014,0,0.0007,0,4705,53,78
2,0.0048,0,0.0012,0,4706,78,84
1,0.0024,0,0.0012,0,4706,78,53
2,0.0048,0,0.0012,0,4706,78,131
2,0.0048,0,0.0012,0,4706,78,69
2,0.0036,0,0.0012,0,4706,78,42
2,0.0036,0,0.0012,0,4706,78,16
2,0.0048,0,0.0012,0,4706,84,78
2,0.0036,0,0.0012,0,4706,16,78
1,0.0024,0,0.0012,0,4706,53,78
2,1.1076,1,0.0269,0,4810,78,84
1,0.0538,0,0.0269,0,4810,78,53
2,0.1076,0,0.0269,0,4810,78,131
2,0.1076,0,0.0269,0,4810,78,69
2,0.0807,0,0.0269,0,4810,78,42
2,1.0807,1,0.0269,0,4810,78,16
2,1.1076,1,0.0269,0,4810,84,78
2,1.0807,1,0.0269,0,4810,16,78
1,1.0538,1,0.0269,0,4810,53,78
2,1.0807,1,0.0269,0,4810,42,78
2,1.1076,1,0.0269,0,4810,131,78
2,1.0064,0,0.2516,0,5007,78,84
1,0.5032,0,0.2516,0,5007,78,53
2,1.0064,0,0.2516,0,5007,78,131
2,1.0064,0,0.2516,0,5007,78,69
2,0.7548,0,0.2516,0,5007,78,42
2,0.7548,0,0.2516,0,5007,78,16
2,0.846,0,0.2115,0,5010,78,84
1,0.423,0,0.2115,0,5010,78,53
2,0.846,0,0.2115,0,5010,78,131
2,0.846,0,0.2115,0,5010,78,69
2,0.6345,0,0.2115,0,5010,78,42
2,0.6345,0,0.2115,0,5010,78,16
2,0.8548,0,0.2137,0,5011,78,84
1,0.4274,0,0.2137,0,5011,78,53
2,0.8548,0,0.2137,0,5011,78,131
2,0.8548,0,0.2137,0,5011,78,69
2,0.6411,0,0.2137,0,5011,78,42
2,0.6411,0,0.2137,0,5011,78,16
2,0.224,0,0.056,0,5014,78,84
1,0.112,0,0.056,0,5014,78,53
2,0.224,0,0.056,0,5014,78,131
2,0.224,0,0.056,0,5014,78,69
2,0.168,0,0.056,0,5014,78,42
2,0.168,0,0.056,0,5014,78,16
2,0.168,0,0.056,0,5014,16,78
1,0,0,0,0,5014,53,78
2,0.0328,0,0.0082,0,5015,78,84
1,0.0164,0,0.0082,0,5015,78,53
2,0.0328,0,0.0082,0,5015,78,131
2,0.0328,0,0.0082,0,5015,78,69
2,0.0246,0,0.0082,0,5015,78,42
2,0.0246,0,0.0082,0,5015,78,16
1,0,0,0,0,5015,53,78
2,0.0032,0,0.0008,0,5016,78,84
1,0.0016,0,0.0008,0,5016,78,53
2,0.0032,0,0.0008,0,5016,78,131
2,0.0032,0,0.0008,0,5016,78,69
2,0.0024,0,0.0008,0,5016,78,42
2,0.0024,0,0.0008,0,5016,78,16
2,0.0024,0,0.0008,0,5016,16,78
1,0,0,0,0,5016,53,78
2,0.8564,0,0.2141,0,5018,78,84
1,0.4282,0,0.2141,0,5018,78,53
2,0.8564,0,0.2141,0,5018,78,131
2,0.8564,0,0.2141,0,5018,78,69
2,0.6423,0,0.2141,0,5018,78,42
2,0.6423,0,0.2141,0,5018,78,16
2,0.8396,0,0.2099,0,5019,78,84
1,0.4198,0,0.2099,0,5019,78,53
2,0.8396,0,0.2099,0,5019,78,131
2,0.8396,0,0.2099,0,5019,78,69
2,0.6297,0,0.2099,0,5019,78,42
2,0.6297,0,0.2099,0,5019,78,16
2,0.896,0,0.224,0,5020,78,84
1,0.448,0,0.224,0,5020,78,53
2,0.896,0,0.224,0,5020,78,131
2,0.896,0,0.224,0,5020,78,69
2,0.672,0,0.224,0,5020,78,42
2,0.672,0,0.224,0,5020,78,16
2,0.7872,0,0.1968,0,5021,78,84
1,0.3936,0,0.1968,0,5021,78,53
2,0.7872,0,0.1968,0,5021,78,131
2,0.7872,0,0.1968,0,5021,78,69
2,0.5904,0,0.1968,0,5021,78,42
2,0.5904,0,0.1968,0,5021,78,16
2,0.0004,0,0.0001,0,5027,78,84
1,0.0002,0,0.0001,0,5027,78,53
2,0.0004,0,0.0001,0,5027,78,131
2,0.0004,0,0.0001,0,5027,78,69
2,0.0003,0,0.0001,0,5027,78,42
2,0.0003,0,0.0001,0,5027,78,16
2,0.0004,0,0.0001,0,5027,84,78
2,0.0003,0,0.0001,0,5027,16,78
1,0,0,0,0,5027,53,78
2,0.0004,0,0.0001,0,5028,78,84
1,0.0002,0,0.0001,0,5028,78,53
2,0.0004,0,0.0001,0,5028,78,131
2,0.0004,0,0.0001,0,5028,78,69
2,0.0003,0,0.0001,0,5028,78,42
2,0.0003,0,0.0001,0,5028,78,16
2,0.0004,0,0.0001,0,5028,84,78
2,0.0003,0,0.0001,0,5028,16,78
1,0,0,0,0,5028,53,78
2,0.0004,0,0.0001,0,5029,78,84
1,0.0002,0,0.0001,0,5029,78,53
2,0.0004,0,0.0001,0,5029,78,131
2,0.0004,0,0.0001,0,5029,78,69
2,0.0003,0,0.0001,0,5029,78,42
2,0.0003,0,0.0001,0,5029,78,16
2,0.0004,0,0.0001,0,5029,84,78
2,0.0003,0,0.0001,0,5029,16,78
1,0,0,0,0,5029,53,78
2,0.0004,0,0.0001,0,5030,78,84
1,0.0002,0,0.0001,0,5030,78,53
2,0.0004,0,0.0001,0,5030,78,131
2,0.0004,0,0.0001,0,5030,78,69
2,0.0003,0,0.0001,0,5030,78,42
2,0.0003,0,0.0001,0,5030,78,16
2,0.0004,0,0.0001,0,5030,84,78
2,0.0003,0,0.0001,0,5030,16,78
1,0,0,0,0,5030,53,78
2,0.0004,0,0.0001,0,5031,78,84
1,0.0002,0,0.0001,0,5031,78,53
2,0.0004,0,0.0001,0,5031,78,131
2,0.0004,0,0.0001,0,5031,78,69
2,0.0003,0,0.0001,0,5031,78,42
2,0.0003,0,0.0001,0,5031,78,16
2,0.0004,0,0.0001,0,5031,84,78
2,0.0003,0,0.0001,0,5031,16,78
1,0,0,0,0,5031,53,78
2,0.0004,0,0.0001,0,5032,78,84
1,0.0002,0,0.0001,0,5032,78,53
2,0.0004,0,0.0001,0,5032,78,131
2,0.0004,0,0.0001,0,5032,78,69
2,0.0003,0,0.0001,0,5032,78,42
2,0.0003,0,0.0001,0,5032,78,16
2,0.0004,0,0.0001,0,5032,84,78
2,0.0003,0,0.0001,0,5032,16,78
1,0,0,0,0,5032,53,78
2,0.0004,0,0.0001,0,5033,78,84
1,0.0002,0,0.0001,0,5033,78,53
2,0.0004,0,0.0001,0,5033,78,131
2,0.0004,0,0.0001,0,5033,78,69
2,0.0003,0,0.0001,0,5033,78,42
2,0.0003,0,0.0001,0,5033,78,16
2,0.0004,0,0.0001,0,5033,84,78
2,0.0003,0,0.0001,0,5033,16,78
1,0,0,0,0,5033,53,78
2,0.0004,0,0.0001,0,5034,78,84
1,0.0002,0,0.0001,0,5034,78,53
2,0.0004,0,0.0001,0,5034,78,131
2,0.0004,0,0.0001,0,5034,78,69
2,0.0003,0,0.0001,0,5034,78,42
2,0.0003,0,0.0001,0,5034,78,16
2,0.0004,0,0.0001,0,5034,84,78
2,0.0003,0,0.0001,0,5034,16,78
1,0,0,0,0,5034,53,78
2,0.2156,0,0.0539,0,5063,78,84
1,0.1078,0,0.0539,0,5063,78,53
2,0.2156,0,0.0539,0,5063,78,131
2,0.2156,0,0.0539,0,5063,78,69
2,0.1617,0,0.0539,0,5063,78,42
2,0.1617,0,0.0539,0,5063,78,16
2,0.1617,0,0.0539,0,5063,16,78
1,0,0,0,0,5063,53,78
